# distance (nm)	f (kT)	df (kT)
  0.0020	  5.7271	  0.1064
  0.0060	  3.7205	  0.0410
  0.0100	  2.8439	  0.0286
  0.0140	  2.2196	  0.0233
  0.0180	  1.8388	  0.0210
  0.0220	  1.5627	  0.0197
  0.0260	  1.3626	  0.0189
  0.0300	  1.2672	  0.0185
  0.0340	  1.2111	  0.0183
  0.0380	  1.2346	  0.0182
  0.0420	  1.3072	  0.0182
  0.0460	  1.4311	  0.0184
  0.0500	  1.6186	  0.0187
  0.0540	  1.8275	  0.0190
  0.0580	  2.1425	  0.0197
  0.0620	  2.4633	  0.0204
  0.0660	  2.8476	  0.0216
  0.0700	  3.2903	  0.0233
  0.0740	  3.7066	  0.0255
  0.0780	  4.1612	  0.0293
  0.0820	  4.5956	  0.0340
  0.0860	  5.0261	  0.0401
  0.0900	  5.3438	  0.0449
  0.0940	  5.7143	  0.0515
  0.0980	  5.9166	  0.0550
  0.1020	  6.2841	  0.0639
  0.1060	  6.5367	  0.0691
  0.1100	  6.7441	  0.0723
  0.1140	  7.0302	  0.0776
  0.1180	  7.1538	  0.0803
  0.1220	  7.4938	  0.0920
  0.1260	  7.7872	  0.0983
  0.1300	  8.0106	  0.1061
  0.1340	  8.4509	  0.1302
  0.1380	  8.3241	  0.1089
  0.1420	  8.4924	  0.1207
  0.1460	  8.4091	  0.1176
  0.1500	  8.9815	  0.1398
  0.1540	  8.8750	  0.1338
  0.1580	  8.8857	  0.1296
  0.1620	  9.4332	  0.1508
  0.1660	  9.6370	  0.1638
  0.1700	  9.2850	  0.1489
  0.1740	  9.2377	  0.1396
  0.1780	  9.6049	  0.1558
  0.1820	  9.5560	  0.1618
  0.1860	  9.6901	  0.1582
  0.1900	  9.3821	  0.1361
  0.1940	  9.3020	  0.1323
  0.1980	  9.2055	  0.1436
  0.2020	  9.5628	  0.1529
  0.2060	  9.5798	  0.1578
  0.2100	  9.2302	  0.1437
  0.2140	  9.1274	  0.1264
  0.2180	  9.2887	  0.1360
  0.2220	  8.8947	  0.1157
  0.2260	  9.0284	  0.1253
  0.2300	  8.8467	  0.1132
  0.2340	  9.0856	  0.1237
  0.2380	  8.6212	  0.1038
  0.2420	  8.6489	  0.1043
  0.2460	  8.5278	  0.1017
  0.2500	  8.3597	  0.0954
  0.2540	  8.3462	  0.0970
  0.2580	  8.1993	  0.0873
  0.2620	  7.9441	  0.0797
  0.2660	  7.7929	  0.0747
  0.2700	  7.9362	  0.0785
  0.2740	  7.7072	  0.0710
  0.2780	  7.6143	  0.0679
  0.2820	  7.5090	  0.0650
  0.2860	  7.3980	  0.0622
  0.2900	  7.1659	  0.0570
  0.2940	  7.1338	  0.0555
  0.2980	  7.1048	  0.0544
  0.3020	  6.9640	  0.0510
  0.3060	  6.8774	  0.0491
  0.3100	  6.7714	  0.0470
  0.3140	  6.6813	  0.0450
  0.3180	  6.6398	  0.0441
  0.3220	  6.5853	  0.0430
  0.3260	  6.4904	  0.0414
  0.3300	  6.4533	  0.0404
  0.3340	  6.4110	  0.0394
  0.3380	  6.4798	  0.0407
  0.3420	  6.3465	  0.0383
  0.3460	  6.3200	  0.0377
  0.3500	  6.3649	  0.0382
  0.3540	  6.2610	  0.0366
  0.3580	  6.3486	  0.0377
  0.3620	  6.2086	  0.0358
  0.3660	  6.2611	  0.0363
  0.3700	  6.2491	  0.0361
  0.3740	  6.2867	  0.0363
  0.3780	  6.3332	  0.0370
  0.3820	  6.3109	  0.0366
  0.3860	  6.4133	  0.0380
  0.3900	  6.4159	  0.0378
  0.3940	  6.3385	  0.0368
  0.3980	  6.3709	  0.0372
  0.4020	  6.3997	  0.0374
  0.4060	  6.4781	  0.0383
  0.4100	  6.4454	  0.0379
  0.4140	  6.4796	  0.0383
  0.4180	  6.5717	  0.0397
  0.4220	  6.5482	  0.0393
  0.4260	  6.6392	  0.0405
  0.4300	  6.6725	  0.0407
  0.4340	  6.6982	  0.0414
  0.4380	  6.7627	  0.0424
  0.4420	  6.7842	  0.0425
  0.4460	  6.8629	  0.0438
  0.4500	  6.7964	  0.0427
  0.4540	  6.9153	  0.0448
