# distance (nm)	f (kT)	df (kT)
  0.0020	  8.1859	  0.1064
  0.0060	  6.1574	  0.0412
  0.0100	  5.2629	  0.0286
  0.0140	  4.6069	  0.0232
  0.0180	  4.1809	  0.0209
  0.0220	  3.8499	  0.0195
  0.0260	  3.5839	  0.0187
  0.0300	  3.4062	  0.0183
  0.0340	  3.2550	  0.0180
  0.0380	  3.1635	  0.0180
  0.0420	  3.1062	  0.0180
  0.0460	  3.0836	  0.0181
  0.0500	  3.0944	  0.0184
  0.0540	  3.1140	  0.0187
  0.0580	  3.2112	  0.0193
  0.0620	  3.2948	  0.0200
  0.0660	  3.4459	  0.0209
  0.0700	  3.6180	  0.0221
  0.0740	  3.7979	  0.0234
  0.0780	  4.0268	  0.0253
  0.0820	  4.2739	  0.0274
  0.0860	  4.5508	  0.0299
  0.0900	  4.8707	  0.0331
  0.0940	  5.1744	  0.0367
  0.0980	  5.4169	  0.0395
  0.1020	  5.7871	  0.0455
  0.1060	  6.0159	  0.0492
  0.1100	  6.2374	  0.0549
  0.1140	  6.4666	  0.0599
  0.1180	  6.5838	  0.0628
  0.1220	  6.8654	  0.0710
  0.1260	  7.0129	  0.0753
  0.1300	  7.2295	  0.0829
  0.1340	  7.5210	  0.0945
  0.1380	  7.3532	  0.0879
  0.1420	  7.5460	  0.0933
  0.1460	  7.4903	  0.0905
  0.1500	  7.8075	  0.1051
  0.1540	  7.8581	  0.1032
  0.1580	  7.7159	  0.0960
  0.1620	  8.1324	  0.1223
  0.1660	  8.1192	  0.1144
  0.1700	  8.0930	  0.1114
  0.1740	  8.0287	  0.1108
  0.1780	  8.3624	  0.1213
  0.1820	  8.2833	  0.1189
  0.1860	  8.3617	  0.1218
  0.1900	  8.2055	  0.1139
  0.1940	  8.1819	  0.1105
  0.1980	  8.2124	  0.1102
  0.2020	  8.3716	  0.1182
  0.2060	  8.3649	  0.1147
  0.2100	  8.3596	  0.1119
  0.2140	  8.0874	  0.0990
  0.2180	  8.2605	  0.1073
  0.2220	  8.0303	  0.0935
  0.2260	  8.1890	  0.0980
  0.2300	  8.1265	  0.0949
  0.2340	  8.1642	  0.0956
  0.2380	  7.9467	  0.0855
  0.2420	  7.9996	  0.0867
  0.2460	  7.8694	  0.0800
  0.2500	  7.8384	  0.0779
  0.2540	  7.9327	  0.0801
  0.2580	  7.8777	  0.0769
  0.2620	  7.6517	  0.0687
  0.2660	  7.5794	  0.0655
  0.2700	  7.7162	  0.0686
  0.2740	  7.5852	  0.0629
  0.2780	  7.5222	  0.0616
  0.2820	  7.5475	  0.0605
  0.2860	  7.4414	  0.0573
  0.2900	  7.3384	  0.0531
  0.2940	  7.3881	  0.0534
  0.2980	  7.3432	  0.0523
  0.3020	  7.2848	  0.0498
  0.3060	  7.2735	  0.0484
  0.3100	  7.1516	  0.0456
  0.3140	  7.0689	  0.0440
  0.3180	  7.0711	  0.0438
  0.3220	  7.0855	  0.0431
  0.3260	  7.0698	  0.0419
  0.3300	  7.0199	  0.0411
  0.3340	  6.9699	  0.0403
  0.3380	  7.0978	  0.0417
  0.3420	  6.9932	  0.0395
  0.3460	  6.9444	  0.0390
  0.3500	  7.0205	  0.0399
  0.3540	  6.9356	  0.0381
  0.3580	  6.9984	  0.0391
  0.3620	  6.9082	  0.0375
  0.3660	  6.9627	  0.0380
  0.3700	  7.0090	  0.0381
  0.3740	  6.9839	  0.0381
  0.3780	  7.0335	  0.0389
  0.3820	  7.0110	  0.0384
  0.3860	  7.1263	  0.0401
  0.3900	  7.1035	  0.0399
  0.3940	  7.0466	  0.0388
  0.3980	  7.0647	  0.0390
