# distance (nm)	f (kT)	df (kT)
  0.0020	  6.6636	  0.1062
  0.0060	  4.6474	  0.0407
  0.0100	  3.7623	  0.0282
  0.0140	  3.1234	  0.0228
  0.0180	  2.7220	  0.0204
  0.0220	  2.4209	  0.0191
  0.0260	  2.1902	  0.0182
  0.0300	  2.0568	  0.0178
  0.0340	  1.9568	  0.0176
  0.0380	  1.9273	  0.0175
  0.0420	  1.9395	  0.0175
  0.0460	  1.9955	  0.0177
  0.0500	  2.1012	  0.0179
  0.0540	  2.2232	  0.0183
  0.0580	  2.4381	  0.0189
  0.0620	  2.6520	  0.0195
  0.0660	  2.9348	  0.0205
  0.0700	  3.2626	  0.0217
  0.0740	  3.5870	  0.0232
  0.0780	  3.9708	  0.0253
  0.0820	  4.3576	  0.0282
  0.0860	  4.7667	  0.0321
  0.0900	  5.1101	  0.0370
  0.0940	  5.4790	  0.0425
  0.0980	  5.7021	  0.0467
  0.1020	  6.0748	  0.0550
  0.1060	  6.3062	  0.0603
  0.1100	  6.4548	  0.0637
  0.1140	  6.6984	  0.0688
  0.1180	  6.7985	  0.0701
  0.1220	  7.1315	  0.0803
  0.1260	  7.3401	  0.0854
  0.1300	  7.5450	  0.0921
  0.1340	  7.9416	  0.1084
  0.1380	  7.7549	  0.0950
  0.1420	  7.9471	  0.1046
  0.1460	  7.8733	  0.1024
  0.1500	  8.3518	  0.1201
  0.1540	  8.2984	  0.1163
  0.1580	  8.2546	  0.1101
  0.1620	  8.6911	  0.1321
  0.1660	  8.8556	  0.1312
  0.1700	  8.6392	  0.1270
  0.1740	  8.5681	  0.1226
  0.1780	  8.9154	  0.1344
  0.1820	  8.8635	  0.1363
  0.1860	  8.9843	  0.1368
  0.1900	  8.7179	  0.1217
  0.1940	  8.6523	  0.1189
  0.1980	  8.6446	  0.1231
  0.2020	  8.9004	  0.1303
  0.2060	  8.9403	  0.1312
  0.2100	  8.7258	  0.1236
  0.2140	  8.5534	  0.1090
  0.2180	  8.7187	  0.1176
  0.2220	  8.3888	  0.1026
  0.2260	  8.5614	  0.1085
  0.2300	  8.4074	  0.1025
  0.2340	  8.5723	  0.1051
  0.2380	  8.2085	  0.0915
  0.2420	  8.2722	  0.0925
  0.2460	  8.1761	  0.0870
  0.2500	  8.0624	  0.0836
  0.2540	  8.0878	  0.0866
  0.2580	  7.9639	  0.0798
  0.2620	  7.7388	  0.0712
  0.2660	  7.6256	  0.0669
  0.2700	  7.7666	  0.0704
  0.2740	  7.5912	  0.0648
  0.2780	  7.5080	  0.0623
  0.2820	  7.4535	  0.0598
  0.2860	  7.3574	  0.0567
  0.2900	  7.1795	  0.0527
  0.2940	  7.1818	  0.0520
  0.2980	  7.1500	  0.0506
  0.3020	  7.0438	  0.0479
  0.3060	  6.9858	  0.0466
  0.3100	  6.8836	  0.0444
  0.3140	  6.8117	  0.0423
  0.3180	  6.7795	  0.0417
  0.3220	  6.7551	  0.0409
  0.3260	  6.6873	  0.0397
  0.3300	  6.6601	  0.0385
  0.3340	  6.6073	  0.0376
  0.3380	  6.7046	  0.0389
  0.3420	  6.5807	  0.0369
  0.3460	  6.5516	  0.0362
  0.3500	  6.6070	  0.0367
  0.3540	  6.5142	  0.0353
  0.3580	  6.5842	  0.0362
  0.3620	  6.4781	  0.0345
  0.3660	  6.5320	  0.0349
  0.3700	  6.5421	  0.0349
  0.3740	  6.5537	  0.0350
  0.3780	  6.6076	  0.0356
  0.3820	  6.5789	  0.0353
  0.3860	  6.6923	  0.0367
  0.3900	  6.6864	  0.0365
  0.3940	  6.6099	  0.0356
  0.3980	  6.6353	  0.0359
  0.4020	  6.6645	  0.0362
  0.4060	  6.7199	  0.0369
  0.4100	  6.6956	  0.0365
  0.4140	  6.7234	  0.0370
  0.4180	  6.8127	  0.0383
  0.4220	  6.7989	  0.0378
  0.4260	  6.8692	  0.0391
  0.4300	  6.8837	  0.0392
  0.4340	  6.9278	  0.0399
  0.4380	  6.9949	  0.0408
  0.4420	  6.9962	  0.0410
  0.4460	  7.0493	  0.0419
  0.4500	  7.0103	  0.0411
  0.4540	  7.1238	  0.0431
  0.4580	  7.0850	  0.0427
  0.4620	  7.1388	  0.0438
  0.4660	  7.2143	  0.0450
  0.4700	  7.3123	  0.0468
  0.4740	  7.2480	  0.0457
  0.4780	  7.2366	  0.0456
  0.4820	  7.3022	  0.0470
  0.4860	  7.3724	  0.0485
  0.4900	  7.3270	  0.0478
  0.4940	  7.3383	  0.0480
  0.4980	  7.4039	  0.0499
  0.5020	  7.4180	  0.0499
  0.5060	  7.4527	  0.0510
  0.5100	  7.4077	  0.0496
  0.5140	  7.4996	  0.0524
  0.5180	  7.4767	  0.0519
  0.5220	  7.5217	  0.0529
  0.5260	  7.5529	  0.0530
  0.5300	  7.4871	  0.0512
  0.5340	  7.4204	  0.0507
  0.5380	  7.3074	  0.0478
  0.5420	  7.2891	  0.0474
  0.5460	  7.1910	  0.0458
  0.5500	  6.9012	  0.0414
  0.5540	  6.8788	  0.0409
  0.5580	  6.6431	  0.0374
  0.5620	  6.4814	  0.0355
  0.5660	  6.2409	  0.0328
  0.5700	  6.1205	  0.0313
  0.5740	  6.0200	  0.0305
  0.5780	  5.8590	  0.0288
  0.5820	  5.7486	  0.0280
  0.5860	  5.6236	  0.0271
  0.5900	  5.5710	  0.0267
  0.5940	  5.4823	  0.0261
  0.5980	  5.3792	  0.0254
  0.6020	  5.3216	  0.0250
  0.6060	  5.2697	  0.0248
  0.6100	  5.2245	  0.0245
  0.6140	  5.2017	  0.0245
  0.6180	  5.1665	  0.0243
  0.6220	  5.1650	  0.0244
  0.6260	  5.1767	  0.0246
  0.6300	  5.1331	  0.0245
  0.6340	  5.1563	  0.0248
  0.6380	  5.1518	  0.0249
  0.6420	  5.1602	  0.0251
  0.6460	  5.1688	  0.0253
  0.6500	  5.1944	  0.0257
  0.6540	  5.1938	  0.0259
  0.6580	  5.2489	  0.0266
  0.6620	  5.2134	  0.0264
  0.6660	  5.2590	  0.0270
  0.6700	  5.3155	  0.0277
  0.6740	  5.3772	  0.0285
  0.6780	  5.3563	  0.0286
  0.6820	  5.4014	  0.0292
  0.6860	  5.4155	  0.0297
  0.6900	  5.4145	  0.0299
  0.6940	  5.4068	  0.0301
  0.6980	  5.4728	  0.0312
  0.7020	  5.4478	  0.0312
  0.7060	  5.5060	  0.0321
  0.7100	  5.5384	  0.0329
  0.7140	  5.5302	  0.0330
  0.7180	  5.6323	  0.0348
  0.7220	  5.6258	  0.0349
  0.7260	  5.6820	  0.0359
  0.7300	  5.7699	  0.0376
  0.7340	  5.7618	  0.0379
  0.7380	  5.7720	  0.0384
  0.7420	  5.8699	  0.0401
  0.7460	  5.9071	  0.0415
  0.7500	  6.0233	  0.0438
  0.7540	  6.0022	  0.0437
  0.7580	  6.0298	  0.0448
  0.7620	  6.1743	  0.0479
  0.7660	  6.1304	  0.0477
  0.7700	  6.1979	  0.0496
  0.7740	  6.2280	  0.0510
  0.7780	  6.2856	  0.0521
  0.7820	  6.3984	  0.0557
  0.7860	  6.4804	  0.0579
  0.7900	  6.5185	  0.0596
  0.7940	  6.4682	  0.0585
  0.7980	  0.0000	  0.0000
