# distance (nm)	f (kT)	df (kT)
  0.0020	 17.6730	  0.0968
  0.0060	 15.4255	  0.0382
  0.0100	 14.3386	  0.0280
  0.0140	 13.5060	  0.0239
  0.0180	 12.8603	  0.0221
  0.0220	 12.3407	  0.0211
  0.0260	 11.8794	  0.0205
  0.0300	 11.4888	  0.0202
  0.0340	 11.1356	  0.0200
  0.0380	 10.8488	  0.0200
  0.0420	 10.5899	  0.0200
  0.0460	 10.3567	  0.0201
  0.0500	 10.1574	  0.0202
  0.0540	  9.9837	  0.0205
  0.0580	  9.8694	  0.0209
  0.0620	  9.7624	  0.0214
  0.0660	  9.7049	  0.0221
  0.0700	  9.6584	  0.0231
  0.0740	  9.6180	  0.0241
  0.0780	  9.6453	  0.0255
  0.0820	  9.6915	  0.0274
  0.0860	  9.7496	  0.0295
  0.0900	  9.8420	  0.0321
  0.0940	  9.9374	  0.0351
  0.0980	 10.0011	  0.0379
  0.1020	 10.1816	  0.0429
  0.1060	 10.2345	  0.0462
  0.1100	 10.3348	  0.0504
  0.1140	 10.3742	  0.0540
  0.1180	 10.4122	  0.0576
  0.1220	 10.4958	  0.0637
  0.1260	 10.4579	  0.0672
  0.1300	 10.5547	  0.0740
  0.1340	 10.6322	  0.0831
  0.1380	 10.4117	  0.0786
  0.1420	 10.4292	  0.0841
  0.1460	 10.2723	  0.0832
  0.1500	 10.4003	  0.0948
  0.1540	 10.2823	  0.0938
  0.1580	  9.9973	  0.0875
  0.1620	 10.3962	  0.1121
  0.1660	 10.0600	  0.1025
  0.1700	 10.0132	  0.1042
  0.1740	  9.8418	  0.0998
  0.1780	  9.9001	  0.1098
  0.1820	  9.8011	  0.1102
  0.1860	  9.6761	  0.1099
  0.1900	  9.5012	  0.1032
  0.1940	  9.3805	  0.1027
  0.1980	  9.2825	  0.1030
  0.2020	  9.2906	  0.1104
  0.2060	  9.0604	  0.1045
  0.2100	  8.9901	  0.1033
  0.2140	  8.6502	  0.0924
  0.2180	  8.7349	  0.1004
  0.2220	  8.3885	  0.0888
  0.2260	  8.3744	  0.0927
  0.2300	  8.2357	  0.0888
  0.2340	  8.0809	  0.0887
  0.2380	  7.8601	  0.0812
  0.2420	  7.7954	  0.0825
  0.2460	  7.5512	  0.0771
  0.2500	  7.4281	  0.0752
  0.2540	  7.4317	  0.0782
  0.2580	  7.2982	  0.0739
  0.2620	  6.9977	  0.0675
  0.2660	  6.8473	  0.0644
  0.2700	  6.8173	  0.0668
  0.2740	  6.5847	  0.0621
  0.2780	  6.5103	  0.0613
  0.2820	  6.4275	  0.0596
  0.2860	  6.2222	  0.0571
  0.2900	  6.0224	  0.0537
  0.2940	  5.9950	  0.0536
  0.2980	  5.8543	  0.0523
  0.3020	  5.7170	  0.0502
  0.3060	  5.6216	  0.0495
  0.3100	  5.4089	  0.0475
  0.3140	  5.2287	  0.0457
  0.3180	  5.1913	  0.0455
  0.3220	  5.1101	  0.0451
  0.3260	  5.0346	  0.0442
  0.3300	  4.8808	  0.0432
  0.3340	  4.7771	  0.0422
  0.3380	  4.8015	  0.0439
  0.3420	  4.6450	  0.0418
  0.3460	  4.5128	  0.0412
  0.3500	  4.5112	  0.0418
  0.3540	  4.3571	  0.0405
  0.3580	  4.3436	  0.0413
  0.3620	  4.1937	  0.0401
  0.3660	  4.1422	  0.0403
  0.3700	  4.1287	  0.0408
  0.3740	  4.0079	  0.0405
  0.3780	  3.9984	  0.0416
  0.3820	  3.9161	  0.0411
  0.3860	  3.9502	  0.0430
  0.3900	  3.8467	  0.0428
  0.3940	  3.7713	  0.0416
  0.3980	  3.7122	  0.0416
