# distance (nm)	f (kT)	df (kT)
  0.0080	  5.6279	  0.2011
  0.0240	  3.2159	  0.1692
  0.0400	  2.3108	  0.1677
  0.0560	  1.7253	  0.1698
  0.0720	  1.6511	  0.1812
  0.0880	  1.7854	  0.2048
  0.1040	  2.5294	  0.2876
  0.1200	  4.3056	  0.4853
  0.1360	  3.8211	  0.5274
  0.1520	  2.8248	  0.4632
  0.1680	  2.9817	  0.5081
  0.1840	  2.5406	  0.4464
  0.2000	  2.4974	  0.4443
  0.2160	  2.3589	  0.4206
  0.2320	  2.1026	  0.4833
  0.2480	  2.0687	  0.5176
  0.2640	  1.9470	  0.3758
  0.2800	  1.9264	  0.3508
  0.2960	  0.7731	  0.3198
  0.3120	  0.7037	  0.2776
  0.3280	  1.1514	  0.2866
  0.3440	  0.7151	  0.2604
  0.3600	  0.4833	  0.2536
  0.3760	  0.5410	  0.2612
  0.3920	  0.3083	  0.2448
  0.4080	  0.4533	  0.2457
  0.4240	  0.3451	  0.2744
  0.4400	  1.2040	  0.2672
  0.4560	  0.4793	  0.2646
  0.4720	  0.7003	  0.3130
  0.4880	  0.3995	  0.3051
  0.5040	  1.0052	  0.3096
  0.5200	  0.6084	  0.3471
  0.5360	  0.9224	  0.3930
  0.5520	  0.2237	  0.2429
  0.5680	  0.1505	  0.2282
  0.5840	  0.0000	  0.0000
  0.6000	  0.0022	  0.1987
  0.6160	  0.3058	  0.1838
  0.6320	  0.6608	  0.1911
  0.6480	  0.9362	  0.2001
  0.6640	  1.1424	  0.2016
  0.6800	  1.6839	  0.2249
  0.6960	  2.2012	  0.2328
  0.7120	  2.3446	  0.2249
  0.7280	  2.9923	  0.2747
  0.7440	  3.3435	  0.2910
  0.7600	  3.9800	  0.3254
  0.7760	  4.3927	  0.3690
  0.7920	  4.3745	  0.2469
