# distance (nm)	f (kT)	df (kT)
  0.0080	  1.9286	  0.1245
  0.0240	  0.0000	  0.0000
  0.0400	  0.0216	  0.0628
  0.0560	  0.9495	  0.0733
  0.0720	  2.8476	  0.1350
  0.0880	  3.6483	  0.1930
  0.1040	  5.0866	  0.3335
  0.1200	  6.5693	  0.5295
  0.1360	  9.0397	  0.6110
  0.1520	  8.7359	  0.7145
  0.1680	  7.9007	  0.7456
  0.1840	  8.9234	  0.5629
  0.2000	  8.0211	  0.6561
  0.2160	  6.8753	  0.5910
  0.2320	  6.4981	  0.6521
  0.2480	  6.3459	  0.6335
  0.2640	  4.5005	  0.5124
  0.2800	  4.3232	  0.3681
  0.2960	  3.6358	  0.2902
  0.3120	  3.4102	  0.2819
  0.3280	  3.3418	  0.2438
  0.3440	  3.0667	  0.2073
  0.3600	  3.2840	  0.2136
  0.3760	  3.2250	  0.2069
  0.3920	  3.1269	  0.1859
  0.4080	  3.4334	  0.2001
  0.4240	  4.1994	  0.2500
  0.4400	  4.1191	  0.2275
  0.4560	  4.4371	  0.2334
  0.4720	  4.8948	  0.2582
  0.4880	  4.8187	  0.2396
  0.5040	  5.4698	  0.2931
  0.5200	  5.9475	  0.3031
  0.5360	  5.9984	  0.2924
  0.5520	  6.2742	  0.2711
  0.5680	  6.0988	  0.2126
  0.5840	  5.4897	  0.1677
  0.6000	  5.6072	  0.1601
  0.6160	  5.5483	  0.1419
  0.6320	  5.8444	  0.1439
  0.6480	  6.2117	  0.1451
  0.6640	  6.7348	  0.1533
  0.6800	  7.4878	  0.1713
  0.6960	  8.2401	  0.1913
  0.7120	  8.3210	  0.1681
  0.7280	  9.2689	  0.2108
  0.7440	  9.8910	  0.2209
  0.7600	 10.8439	  0.2767
  0.7760	 11.6389	  0.3005
  0.7920	 11.6326	  0.2123
