# distance (nm)	f (kT)	df (kT)
  0.0080	 11.0007	  0.1801
  0.0240	  8.7145	  0.1447
  0.0400	  8.4260	  0.1428
  0.0560	  8.9987	  0.1463
  0.0720	 10.5313	  0.1841
  0.0880	 10.9476	  0.2299
  0.1040	 11.9487	  0.3541
  0.1200	 13.1391	  0.5439
  0.1360	 15.1113	  0.6207
  0.1520	 14.5844	  0.7155
  0.1680	 13.3505	  0.7278
  0.1840	 13.7746	  0.5814
  0.2000	 12.4222	  0.6774
  0.2160	 11.0541	  0.6058
  0.2320	 10.3020	  0.6500
  0.2480	  9.6825	  0.6546
  0.2640	  7.5435	  0.5271
  0.2800	  6.9626	  0.3883
  0.2960	  5.9300	  0.3027
  0.3120	  5.3096	  0.2918
  0.3280	  4.8038	  0.2617
  0.3440	  4.1532	  0.2274
  0.3600	  3.9505	  0.2301
  0.3760	  3.5269	  0.2240
  0.3920	  3.0390	  0.2046
  0.4080	  3.0014	  0.2149
  0.4240	  3.3573	  0.2639
  0.4400	  2.9416	  0.2380
  0.4560	  2.8625	  0.2448
  0.4720	  2.8999	  0.2664
  0.4880	  2.4227	  0.2467
  0.5040	  2.7516	  0.2990
  0.5200	  2.7859	  0.3117
  0.5360	  2.4504	  0.2955
  0.5520	  2.3481	  0.2749
  0.5680	  1.7787	  0.2194
  0.5840	  0.8117	  0.1740
  0.6000	  0.5226	  0.1658
  0.6160	  0.0787	  0.1477
  0.6320	  0.0060	  0.1483
  0.6480	  0.0000	  0.0000
  0.6640	  0.1411	  0.1556
  0.6800	  0.5423	  0.1721
  0.6960	  0.8783	  0.1933
  0.7120	  0.5504	  0.1696
  0.7280	  1.1544	  0.2111
  0.7440	  1.4056	  0.2217
  0.7600	  2.0014	  0.2738
  0.7760	  2.3356	  0.2972
  0.7920	  1.0591	  0.1699
