# distance (nm)	f (kT)	df (kT)
  0.0080	 20.6165	  0.1741
  0.0240	 17.9091	  0.1368
  0.0400	 16.8515	  0.1349
  0.0560	 16.1931	  0.1371
  0.0720	 16.2046	  0.1492
  0.0880	 16.4117	  0.1697
  0.1040	 17.0602	  0.2602
  0.1200	 17.8430	  0.4646
  0.1360	 17.2851	  0.5191
  0.1520	 16.5489	  0.4433
  0.1680	 16.0339	  0.4863
  0.1840	 15.1161	  0.4363
  0.2000	 14.5451	  0.4349
  0.2160	 13.9344	  0.4018
  0.2320	 13.5145	  0.4211
  0.2480	 13.2935	  0.4542
  0.2640	 12.1456	  0.3364
  0.2800	 11.5414	  0.3075
  0.2960	 10.4463	  0.2391
  0.3120	  9.8460	  0.2233
  0.3280	  9.5813	  0.2310
  0.3440	  8.7869	  0.2000
  0.3600	  8.2462	  0.1969
  0.3760	  7.9429	  0.1984
  0.3920	  7.3281	  0.1820
  0.4080	  7.0216	  0.1890
  0.4240	  6.9350	  0.2112
  0.4400	  6.8649	  0.2239
  0.4560	  6.1626	  0.2077
  0.4720	  6.1387	  0.2263
  0.4880	  5.6426	  0.2107
  0.5040	  5.6032	  0.2461
  0.5200	  5.4951	  0.2523
  0.5360	  5.1872	  0.2554
  0.5520	  4.0952	  0.1900
  0.5680	  3.4603	  0.1655
  0.5840	  2.7478	  0.1409
  0.6000	  2.4041	  0.1355
  0.6160	  2.0678	  0.1275
  0.6320	  2.0174	  0.1297
  0.6480	  1.9624	  0.1305
  0.6640	  1.8703	  0.1341
  0.6800	  2.1207	  0.1476
  0.6960	  2.2171	  0.1622
  0.7120	  1.8382	  0.1459
  0.7280	  2.3172	  0.1809
  0.7440	  2.2967	  0.1877
  0.7600	  2.4718	  0.2156
  0.7760	  2.7227	  0.2434
  0.7920	  0.0000	  0.0000
