# distance (nm)	f (kT)	df (kT)
  0.0080	 21.9714	  0.1785
  0.0240	 19.1916	  0.1414
  0.0400	 17.9537	  0.1398
  0.0560	 16.9948	  0.1427
  0.0720	 16.5520	  0.1574
  0.0880	 16.3233	  0.1853
  0.1040	 16.6946	  0.2710
  0.1200	 18.1462	  0.4776
  0.1360	 17.1822	  0.5188
  0.1520	 15.7625	  0.4639
  0.1680	 15.5579	  0.5081
  0.1840	 14.6631	  0.4409
  0.2000	 14.2696	  0.4388
  0.2160	 13.8014	  0.4148
  0.2320	 13.1673	  0.4728
  0.2480	 12.8290	  0.4965
  0.2640	 12.2794	  0.3629
  0.2800	 11.8629	  0.3379
  0.2960	 10.2899	  0.3052
  0.3120	  9.8585	  0.2627
  0.3280	  9.8914	  0.2729
  0.3440	  9.0794	  0.2470
  0.3600	  8.4119	  0.2423
  0.3760	  8.1235	  0.2440
  0.3920	  7.4989	  0.2289
  0.4080	  7.2848	  0.2255
  0.4240	  6.7929	  0.2610
  0.4400	  7.2774	  0.2518
  0.4560	  6.1480	  0.2507
  0.4720	  5.9800	  0.3013
  0.4880	  5.2898	  0.2967
  0.5040	  5.5053	  0.2991
  0.5200	  4.6859	  0.3406
  0.5360	  4.5667	  0.3941
  0.5520	  3.5802	  0.2267
  0.5680	  3.1045	  0.2114
  0.5840	  2.5770	  0.1740
  0.6000	  2.2164	  0.1721
  0.6160	  2.1420	  0.1528
  0.6320	  2.1083	  0.1589
  0.6480	  2.0012	  0.1714
  0.6640	  1.8259	  0.1716
  0.6800	  1.9462	  0.2060
  0.6960	  2.1483	  0.2038
  0.7120	  1.8683	  0.1930
  0.7280	  2.1101	  0.2550
  0.7440	  2.1361	  0.2634
  0.7600	  2.3338	  0.3093
  0.7760	  2.3517	  0.3490
  0.7920	  0.0000	  0.0000
