# distance (nm)	f (kT)	df (kT)
  0.0080	  1.7992	  0.1238
  0.0240	  0.0000	  0.0000
  0.0400	  0.0065	  0.0623
  0.0560	  0.7987	  0.0705
  0.0720	  2.5249	  0.1067
  0.0880	  3.6455	  0.1690
  0.1040	  5.2339	  0.3071
  0.1200	  6.6480	  0.4910
  0.1360	  8.4648	  0.5590
  0.1520	  8.5884	  0.6762
  0.1680	  8.3147	  0.6403
  0.1840	  9.1191	  0.5189
  0.2000	  8.9048	  0.5389
  0.2160	  8.3154	  0.5057
  0.2320	  8.3303	  0.5069
  0.2480	  8.6899	  0.5548
  0.2640	  7.6444	  0.4013
  0.2800	  7.5770	  0.3181
  0.2960	  7.2605	  0.2503
  0.3120	  7.4335	  0.2385
  0.3280	  7.6697	  0.2250
  0.3440	  7.6145	  0.1891
  0.3600	  8.0995	  0.1928
  0.3760	  8.3719	  0.1920
  0.3920	  8.5131	  0.1726
  0.4080	  9.0123	  0.1798
  0.4240	 10.0125	  0.2261
  0.4400	 10.2018	  0.2143
  0.4560	 10.7213	  0.2169
  0.4720	 11.4426	  0.2377
  0.4880	 11.6985	  0.2209
  0.5040	 12.5489	  0.2687
  0.5200	 13.2568	  0.2850
  0.5360	 13.6308	  0.2722
  0.5520	 13.9452	  0.2342
  0.5680	 13.9384	  0.1865
  0.5840	 13.7173	  0.1516
  0.6000	 14.1362	  0.1455
  0.6160	 14.3532	  0.1341
  0.6320	 14.9509	  0.1368
  0.6480	 15.5717	  0.1386
  0.6640	 16.3650	  0.1457
  0.6800	 17.3160	  0.1621
  0.6960	 18.3385	  0.1801
  0.7120	 18.6677	  0.1600
  0.7280	 19.9014	  0.1982
  0.7440	 20.7061	  0.2075
  0.7600	 21.8278	  0.2425
  0.7760	 22.9430	  0.2784
  0.7920	 23.4391	  0.2206
