# distance (nm)	f (kT)	df (kT)
  0.0080	  3.3839	  0.1294
  0.0240	  1.1145	  0.0717
  0.0400	  0.3724	  0.0684
  0.0560	  0.0000	  0.0000
  0.0720	  0.1828	  0.0957
  0.0880	  0.5871	  0.1305
  0.1040	  1.6091	  0.2263
  0.1200	  3.2124	  0.4566
  0.1360	  3.0033	  0.5046
  0.1520	  2.3679	  0.4185
  0.1680	  2.5629	  0.4599
  0.1840	  2.2487	  0.4159
  0.2000	  2.2689	  0.4170
  0.2160	  2.1974	  0.3902
  0.2320	  2.2443	  0.3955
  0.2480	  2.3774	  0.4332
  0.2640	  2.0913	  0.3405
  0.2800	  2.1453	  0.3124
  0.2960	  1.3750	  0.2388
  0.3120	  1.2978	  0.2273
  0.3280	  1.7828	  0.2404
  0.3440	  1.4853	  0.2042
  0.3600	  1.4320	  0.2023
  0.3760	  1.6113	  0.2120
  0.3920	  1.5145	  0.1911
  0.4080	  1.7521	  0.1920
  0.4240	  1.8939	  0.2293
  0.4400	  2.6870	  0.2307
  0.4560	  2.2378	  0.2227
  0.4720	  2.6677	  0.2555
  0.4880	  2.6035	  0.2373
  0.5040	  3.1762	  0.2695
  0.5200	  3.2529	  0.2791
  0.5360	  3.7548	  0.2842
  0.5520	  2.9221	  0.2053
  0.5680	  2.9758	  0.1786
  0.5840	  2.8620	  0.1528
  0.6000	  3.0453	  0.1495
  0.6160	  3.3379	  0.1416
  0.6320	  3.8216	  0.1479
  0.6480	  4.2560	  0.1519
  0.6640	  4.6091	  0.1578
  0.6800	  5.3290	  0.1750
  0.6960	  5.8983	  0.1965
  0.7120	  6.1779	  0.1763
  0.7280	  7.0463	  0.2152
  0.7440	  7.5200	  0.2207
  0.7600	  8.3062	  0.2353
  0.7760	  8.9385	  0.2894
  0.7920	  9.0559	  0.2096
