# distance (nm)	f (kT)	df (kT)
  0.0080	 20.1183	  0.1729
  0.0240	 17.4409	  0.1357
  0.0400	 16.4552	  0.1337
  0.0560	 15.9183	  0.1358
  0.0720	 16.1085	  0.1478
  0.0880	 16.4251	  0.1713
  0.1040	 17.0810	  0.2750
  0.1200	 17.7715	  0.4646
  0.1360	 17.4023	  0.5231
  0.1520	 16.8459	  0.4657
  0.1680	 16.2054	  0.5012
  0.1840	 15.3421	  0.4475
  0.2000	 14.7024	  0.4448
  0.2160	 14.0258	  0.4050
  0.2320	 13.5418	  0.4290
  0.2480	 13.3305	  0.4723
  0.2640	 12.1000	  0.3313
  0.2800	 11.4203	  0.3037
  0.2960	 10.3794	  0.2365
  0.3120	  9.7938	  0.2196
  0.3280	  9.4373	  0.2246
  0.3440	  8.6336	  0.1957
  0.3600	  8.1379	  0.1932
  0.3760	  7.8219	  0.1932
  0.3920	  7.2000	  0.1781
  0.4080	  6.8842	  0.1848
  0.4240	  6.9149	  0.2074
  0.4400	  6.6946	  0.2178
  0.4560	  6.1225	  0.2013
  0.4720	  6.0856	  0.2238
  0.4880	  5.5827	  0.2089
  0.5040	  5.5923	  0.2373
  0.5200	  5.5099	  0.2549
  0.5360	  5.1453	  0.2499
  0.5520	  4.1973	  0.1912
  0.5680	  3.4962	  0.1640
  0.5840	  2.7312	  0.1384
  0.6000	  2.3815	  0.1326
  0.6160	  1.9892	  0.1245
  0.6320	  1.9251	  0.1263
  0.6480	  1.8532	  0.1279
  0.6640	  1.7984	  0.1307
  0.6800	  2.0501	  0.1454
  0.6960	  2.1806	  0.1578
  0.7120	  1.7472	  0.1426
  0.7280	  2.2663	  0.1756
  0.7440	  2.2469	  0.1820
  0.7600	  2.4185	  0.2104
  0.7760	  2.7031	  0.2392
  0.7920	  0.0000	  0.0000
