# distance (nm)	f (kT)	df (kT)
  0.0080	  9.7599	  0.1837
  0.0240	  7.2471	  0.1484
  0.0400	  6.2851	  0.1467
  0.0560	  5.6644	  0.1489
  0.0720	  5.6036	  0.1609
  0.0880	  5.7660	  0.1834
  0.1040	  6.5277	  0.2589
  0.1200	  7.9187	  0.4739
  0.1360	  7.3893	  0.5193
  0.1520	  6.4830	  0.4401
  0.1680	  6.4336	  0.4806
  0.1840	  5.8129	  0.4337
  0.2000	  5.6006	  0.4334
  0.2160	  5.3096	  0.4080
  0.2320	  5.0986	  0.4110
  0.2480	  5.0196	  0.4436
  0.2640	  4.4598	  0.3560
  0.2800	  4.2515	  0.3287
  0.2960	  3.1983	  0.2624
  0.3120	  2.8821	  0.2486
  0.3280	  3.0901	  0.2600
  0.3440	  2.5455	  0.2263
  0.3600	  2.2029	  0.2235
  0.3760	  2.1464	  0.2299
  0.3920	  1.7903	  0.2110
  0.4080	  1.7855	  0.2099
  0.4240	  1.6742	  0.2436
  0.4400	  2.2202	  0.2444
  0.4560	  1.4995	  0.2367
  0.4720	  1.6696	  0.2667
  0.4880	  1.3514	  0.2467
  0.5040	  1.6601	  0.2802
  0.5200	  1.4607	  0.2882
  0.5360	  1.6834	  0.2928
  0.5520	  0.6454	  0.2132
  0.5680	  0.4325	  0.1883
  0.5840	  0.0671	  0.1634
  0.6000	  0.0000	  0.0000
  0.6160	  0.0405	  0.1514
  0.6320	  0.2640	  0.1566
  0.6480	  0.4474	  0.1604
  0.6640	  0.5448	  0.1651
  0.6800	  0.9973	  0.1839
  0.6960	  1.3413	  0.2010
  0.7120	  1.3386	  0.1816
  0.7280	  1.9437	  0.2223
  0.7440	  2.1939	  0.2251
  0.7600	  2.6959	  0.2409
  0.7760	  3.0602	  0.2884
  0.7920	  2.4986	  0.1871
