# distance (nm)	f (kT)	df (kT)
  0.0080	  3.4477	  0.1823
  0.0240	  1.8335	  0.1420
  0.0400	  1.5487	  0.1397
  0.0560	  1.8168	  0.1436
  0.0720	  2.7009	  0.1585
  0.0880	  3.7585	  0.1851
  0.1040	  5.4115	  0.2939
  0.1200	  6.4681	  0.4950
  0.1360	  6.8968	  0.5477
  0.1520	  7.4913	  0.5178
  0.1680	  7.4866	  0.5504
  0.1840	  7.2908	  0.4700
  0.2000	  7.4203	  0.5308
  0.2160	  6.8907	  0.4263
  0.2320	  7.2096	  0.4773
  0.2480	  7.7527	  0.5138
  0.2640	  6.7239	  0.3426
  0.2800	  6.5406	  0.3165
  0.2960	  6.0563	  0.2516
  0.3120	  5.9210	  0.2380
  0.3280	  6.0397	  0.2419
  0.3440	  5.7255	  0.2164
  0.3600	  5.7374	  0.2135
  0.3760	  5.8809	  0.2181
  0.3920	  5.6034	  0.2018
  0.4080	  5.6610	  0.2079
  0.4240	  6.0217	  0.2315
  0.4400	  6.1469	  0.2430
  0.4560	  5.8859	  0.2237
  0.4720	  6.2852	  0.2527
  0.4880	  6.1730	  0.2368
  0.5040	  6.3914	  0.2644
  0.5200	  6.5954	  0.2839
  0.5360	  6.4688	  0.2798
  0.5520	  5.6554	  0.2233
  0.5680	  5.1354	  0.1998
  0.5840	  4.4814	  0.1766
  0.6000	  4.3087	  0.1728
  0.6160	  4.0264	  0.1673
  0.6320	  4.0056	  0.1686
  0.6480	  3.9915	  0.1706
  0.6640	  3.9972	  0.1746
  0.6800	  4.2874	  0.1892
  0.6960	  4.4071	  0.2006
  0.7120	  4.1181	  0.1899
  0.7280	  4.5387	  0.2181
  0.7440	  4.4821	  0.2287
  0.7600	  4.6885	  0.2608
  0.7760	  5.0419	  0.2861
  0.7920	  0.0000	  0.0000
