# distance (nm)	f (kT)	df (kT)
  0.0133	 16.6697	  0.0016
  0.0400	 14.3092	  0.0015
  0.0667	 13.7888	  0.0015
  0.0933	 14.5180	  0.0018
  0.1200	 14.9011	  0.0029
  0.1467	 14.6873	  0.0039
  0.1733	 14.0998	  0.0045
  0.2000	 13.1319	  0.0045
  0.2267	 11.9079	  0.0039
  0.2533	 10.5369	  0.0031
  0.2800	  9.1873	  0.0025
  0.3067	  7.9716	  0.0021
  0.3333	  6.9597	  0.0018
  0.3600	  6.1550	  0.0018
  0.3867	  5.5355	  0.0017
  0.4133	  5.0475	  0.0018
  0.4400	  4.6516	  0.0019
  0.4667	  4.3031	  0.0020
  0.4933	  3.9714	  0.0021
  0.5200	  3.5701	  0.0021
  0.5467	  2.5976	  0.0018
  0.5733	  1.3432	  0.0015
  0.6000	  0.5313	  0.0013
  0.6267	  0.1864	  0.0013
  0.6533	  0.1382	  0.0013
  0.6800	  0.2067	  0.0014
  0.7067	  0.3386	  0.0015
  0.7333	  0.5828	  0.0016
  0.7600	  0.9343	  0.0019
  0.7867	  0.0000	  0.0000
