# distance (nm)	f (kT)	df (kT)
  0.0133	  2.1515	  0.0016
  0.0400	  0.8868	  0.0015
  0.0667	  1.3639	  0.0016
  0.0933	  3.1160	  0.0019
  0.1200	  4.8828	  0.0030
  0.1467	  5.8506	  0.0041
  0.1733	  6.3791	  0.0047
  0.2000	  6.5031	  0.0046
  0.2267	  6.3439	  0.0040
  0.2533	  5.9839	  0.0033
  0.2800	  5.5869	  0.0027
  0.3067	  5.2436	  0.0023
  0.3333	  5.0289	  0.0021
  0.3600	  4.9552	  0.0020
  0.3867	  5.0084	  0.0020
  0.4133	  5.1428	  0.0021
  0.4400	  5.3253	  0.0022
  0.4667	  5.5084	  0.0023
  0.4933	  5.6586	  0.0024
  0.5200	  5.6467	  0.0025
  0.5467	  4.9820	  0.0022
  0.5733	  4.0899	  0.0019
  0.6000	  3.5736	  0.0018
  0.6267	  3.4262	  0.0018
  0.6533	  3.4890	  0.0018
  0.6800	  3.6052	  0.0019
  0.7067	  3.7552	  0.0020
  0.7333	  3.9919	  0.0021
  0.7600	  4.3105	  0.0024
  0.7867	  0.0000	  0.0000
