# distance (nm)	f (kT)	df (kT)
  0.0133	 10.4946	  0.0013
  0.0400	  8.6671	  0.0012
  0.0667	  9.0389	  0.0012
  0.0933	 10.5404	  0.0019
  0.1200	 11.3052	  0.0031
  0.1467	 11.6098	  0.0045
  0.1733	 11.3765	  0.0054
  0.2000	 10.5683	  0.0053
  0.2267	  9.3413	  0.0045
  0.2533	  7.8901	  0.0034
  0.2800	  6.4667	  0.0025
  0.3067	  5.2395	  0.0019
  0.3333	  4.2956	  0.0016
  0.3600	  3.6355	  0.0015
  0.3867	  3.2221	  0.0015
  0.4133	  2.9776	  0.0015
  0.4400	  2.8462	  0.0017
  0.4667	  2.7666	  0.0018
  0.4933	  2.7054	  0.0019
  0.5200	  2.6264	  0.0021
  0.5467	  2.1997	  0.0018
  0.5733	  1.0649	  0.0013
  0.6000	  0.2472	  0.0010
  0.6267	  0.0000	  0.0000
  0.6533	  0.1501	  0.0010
  0.6800	  0.4679	  0.0011
  0.7067	  0.8340	  0.0013
  0.7333	  1.2845	  0.0014
  0.7600	  1.8679	  0.0018
  0.7867	  1.6492	  0.0014
