# distance (nm)	f (kT)	df (kT)
  0.0133	  2.0095	  0.0015
  0.0400	  0.2801	  0.0014
  0.0667	  0.5294	  0.0014
  0.0933	  2.0932	  0.0018
  0.1200	  3.1824	  0.0029
  0.1467	  3.7140	  0.0039
  0.1733	  3.8308	  0.0046
  0.2000	  3.5088	  0.0046
  0.2267	  2.8770	  0.0040
  0.2533	  2.0648	  0.0031
  0.2800	  1.2677	  0.0024
  0.3067	  0.6176	  0.0020
  0.3333	  0.1935	  0.0018
  0.3600	  0.0000	  0.0000
  0.3867	  0.0125	  0.0017
  0.4133	  0.1704	  0.0017
  0.4400	  0.4300	  0.0018
  0.4667	  0.7396	  0.0020
  0.4933	  1.0690	  0.0021
  0.5200	  1.3633	  0.0022
  0.5467	  1.1810	  0.0019
  0.5733	  0.5162	  0.0016
  0.6000	  0.2461	  0.0015
  0.6267	  0.4855	  0.0015
  0.6533	  1.0649	  0.0015
  0.6800	  1.7840	  0.0016
  0.7067	  2.5589	  0.0017
  0.7333	  3.4362	  0.0018
  0.7600	  4.4328	  0.0020
  0.7867	  5.0010	  0.0019
