# distance (nm)	f (kT)	df (kT)
  0.0133	  1.0756	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  1.5219	  0.0007
  0.0933	  3.8949	  0.0021
  0.1200	  5.5565	  0.0039
  0.1467	  6.7397	  0.0059
  0.1733	  7.1312	  0.0073
  0.2000	  6.6685	  0.0071
  0.2267	  5.5425	  0.0059
  0.2533	  4.0933	  0.0042
  0.2800	  2.6861	  0.0029
  0.3067	  1.5666	  0.0021
  0.3333	  0.8374	  0.0017
  0.3600	  0.4954	  0.0016
  0.3867	  0.4783	  0.0016
  0.4133	  0.6817	  0.0017
  0.4400	  1.0244	  0.0018
  0.4667	  1.4250	  0.0020
  0.4933	  1.8444	  0.0022
  0.5200	  2.2493	  0.0024
  0.5467	  2.5003	  0.0023
  0.5733	  1.8940	  0.0016
  0.6000	  1.2753	  0.0013
  0.6267	  1.3079	  0.0012
  0.6533	  1.8454	  0.0013
  0.6800	  2.6179	  0.0014
  0.7067	  3.4459	  0.0016
  0.7333	  4.3154	  0.0018
  0.7600	  5.3312	  0.0021
  0.7867	  5.9861	  0.0020
