# distance (nm)	f (kT)	df (kT)
  0.0133	  1.7563	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  0.0083	  0.0006
  0.0933	  1.3028	  0.0011
  0.1200	  2.5947	  0.0023
  0.1467	  3.1970	  0.0034
  0.1733	  3.4497	  0.0040
  0.2000	  3.3708	  0.0040
  0.2267	  3.0699	  0.0035
  0.2533	  2.6319	  0.0028
  0.2800	  2.2061	  0.0021
  0.3067	  1.8924	  0.0017
  0.3333	  1.7581	  0.0015
  0.3600	  1.8113	  0.0014
  0.3867	  2.0342	  0.0014
  0.4133	  2.3809	  0.0015
  0.4400	  2.8179	  0.0016
  0.4667	  3.3022	  0.0018
  0.4933	  3.8045	  0.0019
  0.5200	  4.2117	  0.0020
  0.5467	  4.0456	  0.0017
  0.5733	  3.6907	  0.0013
  0.6000	  3.7662	  0.0012
  0.6267	  4.2810	  0.0012
  0.6533	  5.0751	  0.0012
  0.6800	  5.9820	  0.0013
  0.7067	  6.9586	  0.0014
  0.7333	  8.0491	  0.0016
  0.7600	  9.2432	  0.0019
  0.7867	 10.0976	  0.0018
