# distance (nm)	f (kT)	df (kT)
  0.0133	  0.8871	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  1.5142	  0.0006
  0.0933	  4.2733	  0.0017
  0.1200	  6.2655	  0.0032
  0.1467	  7.8085	  0.0048
  0.1733	  8.7524	  0.0058
  0.2000	  9.0360	  0.0057
  0.2267	  8.8149	  0.0047
  0.2533	  8.3156	  0.0035
  0.2800	  7.8296	  0.0025
  0.3067	  7.5542	  0.0019
  0.3333	  7.5910	  0.0016
  0.3600	  7.9442	  0.0015
  0.3867	  8.5732	  0.0015
  0.4133	  9.3939	  0.0016
  0.4400	 10.3410	  0.0017
  0.4667	 11.3441	  0.0019
  0.4933	 12.3705	  0.0021
  0.5200	 13.3834	  0.0023
  0.5467	 14.1727	  0.0021
  0.5733	 14.1579	  0.0014
  0.6000	 14.2848	  0.0012
  0.6267	 15.0161	  0.0012
  0.6533	 16.2006	  0.0013
  0.6800	 17.5907	  0.0014
  0.7067	 19.0337	  0.0015
  0.7333	 20.5402	  0.0017
  0.7600	 22.1875	  0.0020
  0.7867	 23.6909	  0.0021
