# distance (nm)	f (kT)	df (kT)
  0.0133	  1.3306	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  0.9036	  0.0006
  0.0933	  3.0614	  0.0015
  0.1200	  4.4970	  0.0029
  0.1467	  5.4662	  0.0043
  0.1733	  5.9041	  0.0052
  0.2000	  5.7651	  0.0051
  0.2267	  5.1979	  0.0043
  0.2533	  4.3927	  0.0033
  0.2800	  3.6046	  0.0024
  0.3067	  3.0055	  0.0018
  0.3333	  2.6876	  0.0015
  0.3600	  2.6542	  0.0014
  0.3867	  2.8704	  0.0014
  0.4133	  3.2598	  0.0015
  0.4400	  3.7657	  0.0016
  0.4667	  4.3249	  0.0018
  0.4933	  4.9054	  0.0020
  0.5200	  5.4700	  0.0021
  0.5467	  5.7234	  0.0019
  0.5733	  5.2460	  0.0014
  0.6000	  5.0375	  0.0012
  0.6267	  5.4035	  0.0012
  0.6533	  6.1801	  0.0012
  0.6800	  7.1351	  0.0013
  0.7067	  8.1404	  0.0014
  0.7333	  9.2253	  0.0016
  0.7600	 10.4450	  0.0019
  0.7867	 11.3726	  0.0019
