# distance (nm)	f (kT)	df (kT)
  0.0133	  1.5722	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  0.0222	  0.0006
  0.0933	  1.1902	  0.0012
  0.1200	  2.8344	  0.0023
  0.1467	  3.8607	  0.0034
  0.1733	  4.4817	  0.0040
  0.2000	  4.8489	  0.0040
  0.2267	  5.0601	  0.0035
  0.2533	  5.1703	  0.0029
  0.2800	  5.2912	  0.0023
  0.3067	  5.4985	  0.0019
  0.3333	  5.8457	  0.0017
  0.3600	  6.3458	  0.0016
  0.3867	  6.9846	  0.0017
  0.4133	  7.7293	  0.0017
  0.4400	  8.5541	  0.0019
  0.4667	  9.4226	  0.0021
  0.4933	 10.2974	  0.0023
  0.5200	 10.9519	  0.0023
  0.5467	 11.0886	  0.0018
  0.5733	 11.3003	  0.0014
  0.6000	 11.9245	  0.0013
  0.6267	 12.9140	  0.0013
  0.6533	 14.1270	  0.0014
  0.6800	 15.4360	  0.0015
  0.7067	 16.8323	  0.0016
  0.7333	 18.3431	  0.0018
  0.7600	 19.9427	  0.0022
  0.7867	 21.3294	  0.0023
