# distance (nm)	f (kT)	df (kT)
  0.0133	  1.6693	  0.0016
  0.0400	  0.4931	  0.0015
  0.0667	  1.1717	  0.0016
  0.0933	  3.1865	  0.0019
  0.1200	  4.9614	  0.0031
  0.1467	  5.9912	  0.0042
  0.1733	  6.5615	  0.0049
  0.2000	  6.6768	  0.0048
  0.2267	  6.4664	  0.0041
  0.2533	  6.0320	  0.0033
  0.2800	  5.5602	  0.0027
  0.3067	  5.1563	  0.0022
  0.3333	  4.9032	  0.0020
  0.3600	  4.8115	  0.0020
  0.3867	  4.8649	  0.0020
  0.4133	  5.0104	  0.0020
  0.4400	  5.2102	  0.0021
  0.4667	  5.4125	  0.0022
  0.4933	  5.5834	  0.0024
  0.5200	  5.6347	  0.0024
  0.5467	  5.0678	  0.0022
  0.5733	  4.1159	  0.0019
  0.6000	  3.5306	  0.0018
  0.6267	  3.3523	  0.0017
  0.6533	  3.4153	  0.0018
  0.6800	  3.5446	  0.0018
  0.7067	  3.6983	  0.0019
  0.7333	  3.9353	  0.0021
  0.7600	  4.2630	  0.0023
  0.7867	  0.0000	  0.0000
