# distance (nm)	f (kT)	df (kT)
  0.0133	  1.4496	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  0.6607	  0.0006
  0.0933	  2.6382	  0.0014
  0.1200	  3.9972	  0.0027
  0.1467	  4.8507	  0.0040
  0.1733	  5.2367	  0.0048
  0.2000	  5.1189	  0.0047
  0.2267	  4.6346	  0.0040
  0.2533	  3.9401	  0.0031
  0.2800	  3.2596	  0.0023
  0.3067	  2.7446	  0.0017
  0.3333	  2.4814	  0.0015
  0.3600	  2.4745	  0.0014
  0.3867	  2.6951	  0.0014
  0.4133	  3.0748	  0.0015
  0.4400	  3.5639	  0.0016
  0.4667	  4.1050	  0.0018
  0.4933	  4.6671	  0.0019
  0.5200	  5.2080	  0.0021
  0.5467	  5.3619	  0.0018
  0.5733	  4.8879	  0.0013
  0.6000	  4.7502	  0.0012
  0.6267	  5.1568	  0.0012
  0.6533	  5.9406	  0.0012
  0.6800	  6.8843	  0.0013
  0.7067	  7.8799	  0.0014
  0.7333	  8.9668	  0.0016
  0.7600	 10.1818	  0.0019
  0.7867	 11.0931	  0.0018
