# distance (nm)	f (kT)	df (kT)
  0.0133	  7.7334	  0.0013
  0.0400	  5.5369	  0.0012
  0.0667	  4.9788	  0.0012
  0.0933	  5.6202	  0.0016
  0.1200	  6.4378	  0.0025
  0.1467	  6.5646	  0.0035
  0.1733	  6.3427	  0.0041
  0.2000	  5.8334	  0.0040
  0.2267	  5.1421	  0.0036
  0.2533	  4.3393	  0.0029
  0.2800	  3.5536	  0.0023
  0.3067	  2.8696	  0.0019
  0.3333	  2.3459	  0.0017
  0.3600	  1.9909	  0.0016
  0.3867	  1.7887	  0.0016
  0.4133	  1.6993	  0.0016
  0.4400	  1.6922	  0.0017
  0.4667	  1.7297	  0.0019
  0.4933	  1.7795	  0.0020
  0.5200	  1.6597	  0.0020
  0.5467	  0.9663	  0.0016
  0.5733	  0.2657	  0.0012
  0.6000	  0.0000	  0.0000
  0.6267	  0.1292	  0.0011
  0.6533	  0.5004	  0.0011
  0.6800	  0.9698	  0.0012
  0.7067	  1.5199	  0.0013
  0.7333	  2.1861	  0.0015
  0.7600	  2.9446	  0.0019
  0.7867	  3.0556	  0.0016
