# distance (nm)	f (kT)	df (kT)
  0.0133	  0.9602	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  1.2002	  0.0006
  0.0933	  3.8161	  0.0014
  0.1200	  5.8508	  0.0028
  0.1467	  7.3653	  0.0041
  0.1733	  8.4184	  0.0049
  0.2000	  8.9662	  0.0048
  0.2267	  9.1400	  0.0041
  0.2533	  9.0916	  0.0031
  0.2800	  9.0469	  0.0023
  0.3067	  9.1612	  0.0018
  0.3333	  9.5253	  0.0015
  0.3600	 10.1464	  0.0014
  0.3867	 10.9977	  0.0014
  0.4133	 12.0117	  0.0015
  0.4400	 13.1385	  0.0017
  0.4667	 14.3185	  0.0018
  0.4933	 15.5222	  0.0020
  0.5200	 16.7078	  0.0021
  0.5467	 17.5440	  0.0018
  0.5733	 17.7196	  0.0014
  0.6000	 18.1916	  0.0012
  0.6267	 19.2140	  0.0012
  0.6533	 20.6261	  0.0012
  0.6800	 22.2076	  0.0013
  0.7067	 23.8418	  0.0015
  0.7333	 25.5635	  0.0016
  0.7600	 27.4156	  0.0019
  0.7867	 29.1507	  0.0021
