# distance (nm)	f (kT)	df (kT)
  0.0133	  1.0669	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  1.4239	  0.0007
  0.0933	  3.8844	  0.0019
  0.1200	  5.5834	  0.0035
  0.1467	  6.8281	  0.0053
  0.1733	  7.3825	  0.0064
  0.2000	  7.1855	  0.0063
  0.2267	  6.4109	  0.0052
  0.2533	  5.3381	  0.0038
  0.2800	  4.2935	  0.0027
  0.3067	  3.4967	  0.0020
  0.3333	  3.0496	  0.0016
  0.3600	  2.9524	  0.0015
  0.3867	  3.1542	  0.0015
  0.4133	  3.5608	  0.0016
  0.4400	  4.0995	  0.0018
  0.4667	  4.6949	  0.0019
  0.4933	  5.3111	  0.0021
  0.5200	  5.9132	  0.0023
  0.5467	  6.3263	  0.0022
  0.5733	  5.8989	  0.0015
  0.6000	  5.5511	  0.0012
  0.6267	  5.8311	  0.0012
  0.6533	  6.5881	  0.0013
  0.6800	  7.5635	  0.0014
  0.7067	  8.5920	  0.0015
  0.7333	  9.6739	  0.0017
  0.7600	 10.8997	  0.0021
  0.7867	 11.8570	  0.0020
