# distance (nm)	f (kT)	df (kT)
  0.0133	  1.1686	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  1.0817	  0.0006
  0.0933	  3.4574	  0.0015
  0.1200	  5.1163	  0.0030
  0.1467	  6.3067	  0.0044
  0.1733	  6.9683	  0.0052
  0.2000	  7.0524	  0.0051
  0.2267	  6.7054	  0.0043
  0.2533	  6.1157	  0.0033
  0.2800	  5.5393	  0.0024
  0.3067	  5.1495	  0.0018
  0.3333	  5.0401	  0.0015
  0.3600	  5.2155	  0.0014
  0.3867	  5.6417	  0.0014
  0.4133	  6.2423	  0.0015
  0.4400	  6.9606	  0.0017
  0.4667	  7.7328	  0.0018
  0.4933	  8.5272	  0.0020
  0.5200	  9.3063	  0.0021
  0.5467	  9.7861	  0.0019
  0.5733	  9.5284	  0.0014
  0.6000	  9.5228	  0.0012
  0.6267	 10.0933	  0.0012
  0.6533	 11.0787	  0.0012
  0.6800	 12.2462	  0.0013
  0.7067	 13.4645	  0.0015
  0.7333	 14.7610	  0.0016
  0.7600	 16.1929	  0.0019
  0.7867	 17.4119	  0.0020
