# distance (nm)	f (kT)	df (kT)
  0.0133	  1.4964	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  0.1937	  0.0006
  0.0933	  1.6244	  0.0011
  0.1200	  3.3429	  0.0022
  0.1467	  4.3558	  0.0033
  0.1733	  5.0088	  0.0040
  0.2000	  5.3731	  0.0039
  0.2267	  5.5495	  0.0035
  0.2533	  5.6046	  0.0028
  0.2800	  5.6690	  0.0022
  0.3067	  5.8302	  0.0018
  0.3333	  6.1495	  0.0016
  0.3600	  6.6384	  0.0015
  0.3867	  7.2811	  0.0015
  0.4133	  8.0391	  0.0016
  0.4400	  8.8833	  0.0017
  0.4667	  9.7734	  0.0019
  0.4933	 10.6793	  0.0021
  0.5200	 11.4429	  0.0021
  0.5467	 11.6391	  0.0017
  0.5733	 11.7705	  0.0014
  0.6000	 12.3261	  0.0012
  0.6267	 13.2875	  0.0012
  0.6533	 14.5029	  0.0013
  0.6800	 15.8231	  0.0014
  0.7067	 17.2209	  0.0015
  0.7333	 18.7342	  0.0017
  0.7600	 20.3447	  0.0020
  0.7867	 21.7535	  0.0021
