# distance (nm)	f (kT)	df (kT)
  0.0133	  0.8498	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  1.4399	  0.0006
  0.0933	  4.2500	  0.0015
  0.1200	  6.3549	  0.0030
  0.1467	  7.9871	  0.0044
  0.1733	  9.0957	  0.0053
  0.2000	  9.6258	  0.0052
  0.2267	  9.7193	  0.0044
  0.2533	  9.5608	  0.0033
  0.2800	  9.4078	  0.0024
  0.3067	  9.4365	  0.0018
  0.3333	  9.7443	  0.0015
  0.3600	 10.3374	  0.0014
  0.3867	 11.1834	  0.0015
  0.4133	 12.2067	  0.0015
  0.4400	 13.3499	  0.0017
  0.4667	 14.5479	  0.0019
  0.4933	 15.7702	  0.0020
  0.5200	 16.9781	  0.0022
  0.5467	 17.9100	  0.0020
  0.5733	 18.0923	  0.0014
  0.6000	 18.4927	  0.0012
  0.6267	 19.4724	  0.0012
  0.6533	 20.8758	  0.0013
  0.6800	 22.4682	  0.0014
  0.7067	 24.1128	  0.0015
  0.7333	 25.8326	  0.0017
  0.7600	 27.6889	  0.0020
  0.7867	 29.4370	  0.0022
