# distance (nm)	f (kT)	df (kT)
  0.0133	  1.0084	  0.0007
  0.0400	  0.0000	  0.0000
  0.0667	  1.2605	  0.0006
  0.0933	  3.8535	  0.0015
  0.1200	  5.7355	  0.0030
  0.1467	  7.1470	  0.0044
  0.1733	  8.0322	  0.0053
  0.2000	  8.3393	  0.0052
  0.2267	  8.2125	  0.0043
  0.2533	  7.8384	  0.0033
  0.2800	  7.4737	  0.0024
  0.3067	  7.2931	  0.0018
  0.3333	  7.3923	  0.0015
  0.3600	  7.7766	  0.0014
  0.3867	  8.4126	  0.0014
  0.4133	  9.2246	  0.0015
  0.4400	 10.1553	  0.0017
  0.4667	 11.1404	  0.0018
  0.4933	 12.1488	  0.0020
  0.5200	 13.1423	  0.0022
  0.5467	 13.8483	  0.0019
  0.5733	 13.8105	  0.0014
  0.6000	 14.0078	  0.0012
  0.6267	 14.7829	  0.0012
  0.6533	 15.9773	  0.0012
  0.6800	 17.3572	  0.0013
  0.7067	 18.7887	  0.0015
  0.7333	 20.2968	  0.0017
  0.7600	 21.9408	  0.0020
  0.7867	 23.4314	  0.0021
