# distance (nm)	f (kT)	df (kT)
  0.0080	 18.3937	  0.0060
  0.0240	 15.9651	  0.0050
  0.0400	 14.7076	  0.0049
  0.0560	 14.1560	  0.0050
  0.0720	 14.2288	  0.0052
  0.0880	 14.7589	  0.0061
  0.1040	 15.2180	  0.0084
  0.1200	 15.2953	  0.0111
  0.1360	 15.2205	  0.0137
  0.1520	 14.9971	  0.0159
  0.1680	 14.6817	  0.0178
  0.1840	 14.1941	  0.0184
  0.2000	 13.5571	  0.0177
  0.2160	 12.8418	  0.0164
  0.2320	 12.0785	  0.0147
  0.2480	 11.2579	  0.0128
  0.2640	 10.4203	  0.0110
  0.2800	  9.6300	  0.0096
  0.2960	  8.8549	  0.0083
  0.3120	  8.1615	  0.0075
  0.3280	  7.5558	  0.0070
  0.3440	  7.0213	  0.0066
  0.3600	  6.5652	  0.0065
  0.3760	  6.1640	  0.0064
  0.3920	  5.8219	  0.0065
  0.4080	  5.5384	  0.0066
  0.4240	  5.2772	  0.0068
  0.4400	  5.0497	  0.0071
  0.4560	  4.8354	  0.0074
  0.4720	  4.6287	  0.0077
  0.4880	  4.4302	  0.0080
  0.5040	  4.2250	  0.0083
  0.5200	  3.9957	  0.0084
  0.5360	  3.5175	  0.0078
  0.5520	  2.7738	  0.0067
  0.5680	  1.9851	  0.0056
  0.5840	  1.3531	  0.0051
  0.6000	  0.9189	  0.0048
  0.6160	  0.6609	  0.0047
  0.6320	  0.5432	  0.0047
  0.6480	  0.5235	  0.0048
  0.6640	  0.5498	  0.0049
  0.6800	  0.5949	  0.0051
  0.6960	  0.6714	  0.0053
  0.7120	  0.7677	  0.0056
  0.7280	  0.9136	  0.0060
  0.7440	  1.0999	  0.0065
  0.7600	  1.3326	  0.0072
  0.7760	  1.5612	  0.0081
  0.7920	  0.0000	  0.0000
