# distance (nm)	f (kT)	df (kT)
  0.0080	  3.5507	  0.0063
  0.0240	  1.8531	  0.0050
  0.0400	  1.3485	  0.0049
  0.0560	  1.4813	  0.0050
  0.0720	  2.1590	  0.0053
  0.0880	  3.3022	  0.0063
  0.1040	  4.5617	  0.0086
  0.1200	  5.4270	  0.0118
  0.1360	  6.0628	  0.0147
  0.1520	  6.5027	  0.0168
  0.1680	  6.8413	  0.0186
  0.1840	  7.0052	  0.0192
  0.2000	  7.0231	  0.0184
  0.2160	  6.9273	  0.0170
  0.2320	  6.7870	  0.0154
  0.2480	  6.5725	  0.0134
  0.2640	  6.3273	  0.0116
  0.2800	  6.0976	  0.0102
  0.2960	  5.8720	  0.0089
  0.3120	  5.6843	  0.0081
  0.3280	  5.5649	  0.0076
  0.3440	  5.4877	  0.0073
  0.3600	  5.4659	  0.0072
  0.3760	  5.4801	  0.0071
  0.3920	  5.5302	  0.0072
  0.4080	  5.6206	  0.0074
  0.4240	  5.7193	  0.0076
  0.4400	  5.8382	  0.0079
  0.4560	  5.9433	  0.0082
  0.4720	  6.0532	  0.0085
  0.4880	  6.1384	  0.0089
  0.5040	  6.1963	  0.0092
  0.5200	  6.1828	  0.0093
  0.5360	  5.8669	  0.0087
  0.5520	  5.3214	  0.0076
  0.5680	  4.7581	  0.0067
  0.5840	  4.3307	  0.0062
  0.6000	  4.0723	  0.0059
  0.6160	  3.9479	  0.0059
  0.6320	  3.9274	  0.0059
  0.6480	  3.9729	  0.0060
  0.6640	  4.0406	  0.0062
  0.6800	  4.1120	  0.0064
  0.6960	  4.2000	  0.0067
  0.7120	  4.2992	  0.0070
  0.7280	  4.4425	  0.0074
  0.7440	  4.6066	  0.0079
  0.7600	  4.8222	  0.0087
  0.7760	  5.0206	  0.0096
  0.7920	  0.0000	  0.0000
