# distance (nm)	f (kT)	df (kT)
  0.0080	  2.3770	  0.0041
  0.0240	  0.6242	  0.0023
  0.0400	  0.0183	  0.0021
  0.0560	  0.0000	  0.0000
  0.0720	  0.4569	  0.0029
  0.0880	  1.3361	  0.0042
  0.1040	  2.5000	  0.0065
  0.1200	  3.5741	  0.0094
  0.1360	  4.3696	  0.0123
  0.1520	  4.9447	  0.0144
  0.1680	  5.4711	  0.0161
  0.1840	  5.8901	  0.0168
  0.2000	  6.1707	  0.0162
  0.2160	  6.4389	  0.0152
  0.2320	  6.6593	  0.0139
  0.2480	  6.8540	  0.0123
  0.2640	  7.0536	  0.0107
  0.2800	  7.2564	  0.0094
  0.2960	  7.4875	  0.0082
  0.3120	  7.7707	  0.0074
  0.3280	  8.1181	  0.0069
  0.3440	  8.5121	  0.0066
  0.3600	  8.9661	  0.0065
  0.3760	  9.4586	  0.0064
  0.3920	  9.9958	  0.0066
  0.4080	 10.5808	  0.0069
  0.4240	 11.1839	  0.0072
  0.4400	 11.8214	  0.0075
  0.4560	 12.4657	  0.0080
  0.4720	 13.1222	  0.0084
  0.4880	 13.7758	  0.0088
  0.5040	 14.3899	  0.0091
  0.5200	 14.8697	  0.0092
  0.5360	 15.0869	  0.0081
  0.5520	 15.2485	  0.0067
  0.5680	 15.4859	  0.0056
  0.5840	 15.8979	  0.0050
  0.6000	 16.4630	  0.0047
  0.6160	 17.1572	  0.0046
  0.6320	 17.9549	  0.0047
  0.6480	 18.8244	  0.0049
  0.6640	 19.7300	  0.0052
  0.6800	 20.6489	  0.0055
  0.6960	 21.6119	  0.0058
  0.7120	 22.6057	  0.0062
  0.7280	 23.6390	  0.0068
  0.7440	 24.7112	  0.0075
  0.7600	 25.8156	  0.0085
  0.7760	 26.9013	  0.0095
  0.7920	 27.5882	  0.0080
