# distance (nm)	f (kT)	df (kT)
  0.0080	  6.8308	  0.0054
  0.0240	  4.7429	  0.0043
  0.0400	  3.9781	  0.0042
  0.0560	  4.0959	  0.0042
  0.0720	  4.9767	  0.0047
  0.0880	  6.0954	  0.0065
  0.1040	  6.8188	  0.0095
  0.1200	  7.3087	  0.0126
  0.1360	  7.6861	  0.0161
  0.1520	  7.8684	  0.0191
  0.1680	  7.9003	  0.0216
  0.1840	  7.6709	  0.0223
  0.2000	  7.2508	  0.0213
  0.2160	  6.6738	  0.0196
  0.2320	  6.0350	  0.0173
  0.2480	  5.2789	  0.0146
  0.2640	  4.5087	  0.0120
  0.2800	  3.8146	  0.0101
  0.2960	  3.1394	  0.0084
  0.3120	  2.5829	  0.0073
  0.3280	  2.1480	  0.0067
  0.3440	  1.8069	  0.0062
  0.3600	  1.5724	  0.0060
  0.3760	  1.4166	  0.0059
  0.3920	  1.3386	  0.0059
  0.4080	  1.3276	  0.0061
  0.4240	  1.3539	  0.0063
  0.4400	  1.4132	  0.0067
  0.4560	  1.4889	  0.0070
  0.4720	  1.5736	  0.0074
  0.4880	  1.6652	  0.0078
  0.5040	  1.7512	  0.0081
  0.5200	  1.8490	  0.0085
  0.5360	  1.8340	  0.0082
  0.5520	  1.5205	  0.0069
  0.5680	  0.9253	  0.0055
  0.5840	  0.3960	  0.0046
  0.6000	  0.0884	  0.0042
  0.6160	  0.0000	  0.0000
  0.6320	  0.0985	  0.0040
  0.6480	  0.3294	  0.0042
  0.6640	  0.6244	  0.0044
  0.6800	  0.9490	  0.0046
  0.6960	  1.3021	  0.0049
  0.7120	  1.6578	  0.0053
  0.7280	  2.0573	  0.0057
  0.7440	  2.5008	  0.0063
  0.7600	  3.0049	  0.0072
  0.7760	  3.5205	  0.0082
  0.7920	  3.0286	  0.0055
