# distance (nm)	f (kT)	df (kT)
  0.0080	  2.1093	  0.0063
  0.0240	  0.5149	  0.0051
  0.0400	  0.2337	  0.0050
  0.0560	  0.7519	  0.0051
  0.0720	  1.9768	  0.0055
  0.0880	  3.5818	  0.0071
  0.1040	  4.8543	  0.0104
  0.1200	  5.7689	  0.0136
  0.1360	  6.5646	  0.0171
  0.1520	  7.1420	  0.0200
  0.1680	  7.5690	  0.0222
  0.1840	  7.7286	  0.0228
  0.2000	  7.7150	  0.0217
  0.2160	  7.5099	  0.0199
  0.2320	  7.2607	  0.0176
  0.2480	  6.8813	  0.0150
  0.2640	  6.4629	  0.0126
  0.2800	  6.0975	  0.0107
  0.2960	  5.7270	  0.0093
  0.3120	  5.4340	  0.0083
  0.3280	  5.2354	  0.0077
  0.3440	  5.1032	  0.0073
  0.3600	  5.0530	  0.0071
  0.3760	  5.0575	  0.0071
  0.3920	  5.1156	  0.0072
  0.4080	  5.2245	  0.0073
  0.4240	  5.3537	  0.0075
  0.4400	  5.5035	  0.0078
  0.4560	  5.6436	  0.0082
  0.4720	  5.7861	  0.0085
  0.4880	  5.9046	  0.0089
  0.5040	  6.0045	  0.0093
  0.5200	  6.0894	  0.0096
  0.5360	  6.0069	  0.0093
  0.5520	  5.5760	  0.0081
  0.5680	  4.9233	  0.0070
  0.5840	  4.3430	  0.0063
  0.6000	  3.9624	  0.0061
  0.6160	  3.7604	  0.0060
  0.6320	  3.7070	  0.0060
  0.6480	  3.7518	  0.0061
  0.6640	  3.8376	  0.0063
  0.6800	  3.9314	  0.0065
  0.6960	  4.0366	  0.0067
  0.7120	  4.1363	  0.0070
  0.7280	  4.2818	  0.0074
  0.7440	  4.4526	  0.0079
  0.7600	  4.6839	  0.0087
  0.7760	  4.9207	  0.0097
  0.7920	  0.0000	  0.0000
