# distance (nm)	f (kT)	df (kT)
  0.0080	  3.1396	  0.0064
  0.0240	  1.0770	  0.0055
  0.0400	  0.2544	  0.0054
  0.0560	  0.1962	  0.0054
  0.0720	  0.8159	  0.0056
  0.0880	  1.8681	  0.0066
  0.1040	  2.7187	  0.0091
  0.1200	  3.2119	  0.0117
  0.1360	  3.5823	  0.0144
  0.1520	  3.7933	  0.0168
  0.1680	  3.8944	  0.0188
  0.1840	  3.7977	  0.0194
  0.2000	  3.5340	  0.0186
  0.2160	  3.1750	  0.0172
  0.2320	  2.7606	  0.0154
  0.2480	  2.2679	  0.0134
  0.2640	  1.7600	  0.0114
  0.2800	  1.3065	  0.0099
  0.2960	  0.8690	  0.0087
  0.3120	  0.5230	  0.0078
  0.3280	  0.2752	  0.0073
  0.3440	  0.1040	  0.0070
  0.3600	  0.0209	  0.0068
  0.3760	  0.0000	  0.0000
  0.3920	  0.0456	  0.0068
  0.4080	  0.1508	  0.0070
  0.4240	  0.2844	  0.0072
  0.4400	  0.4509	  0.0075
  0.4560	  0.6322	  0.0078
  0.4720	  0.8234	  0.0081
  0.4880	  1.0200	  0.0084
  0.5040	  1.2139	  0.0087
  0.5200	  1.4031	  0.0089
  0.5360	  1.4002	  0.0085
  0.5520	  1.0876	  0.0074
  0.5680	  0.6504	  0.0065
  0.5840	  0.3456	  0.0060
  0.6000	  0.2487	  0.0058
  0.6160	  0.3440	  0.0057
  0.6320	  0.5961	  0.0057
  0.6480	  0.9584	  0.0058
  0.6640	  1.3739	  0.0060
  0.6800	  1.8111	  0.0062
  0.6960	  2.2769	  0.0064
  0.7120	  2.7570	  0.0066
  0.7280	  3.2857	  0.0070
  0.7440	  3.8563	  0.0075
  0.7600	  4.4797	  0.0081
  0.7760	  5.1035	  0.0089
  0.7920	  4.9043	  0.0071
