# distance (nm)	f (kT)	df (kT)
  0.0080	  2.5367	  0.0041
  0.0240	  0.7603	  0.0023
  0.0400	  0.1041	  0.0021
  0.0560	  0.0000	  0.0000
  0.0720	  0.3269	  0.0029
  0.0880	  1.0360	  0.0044
  0.1040	  2.0449	  0.0071
  0.1200	  3.1057	  0.0106
  0.1360	  3.9519	  0.0133
  0.1520	  4.5260	  0.0153
  0.1680	  5.0351	  0.0170
  0.1840	  5.4485	  0.0178
  0.2000	  5.7321	  0.0172
  0.2160	  6.0239	  0.0162
  0.2320	  6.2622	  0.0149
  0.2480	  6.4840	  0.0133
  0.2640	  6.7181	  0.0118
  0.2800	  6.9443	  0.0105
  0.2960	  7.2027	  0.0093
  0.3120	  7.5063	  0.0085
  0.3280	  7.8678	  0.0079
  0.3440	  8.2703	  0.0076
  0.3600	  8.7259	  0.0075
  0.3760	  9.2169	  0.0075
  0.3920	  9.7485	  0.0077
  0.4080	 10.3219	  0.0080
  0.4240	 10.9095	  0.0084
  0.4400	 11.5389	  0.0089
  0.4560	 12.1712	  0.0094
  0.4720	 12.8096	  0.0099
  0.4880	 13.4354	  0.0106
  0.5040	 13.9884	  0.0112
  0.5200	 14.3772	  0.0111
  0.5360	 14.5561	  0.0093
  0.5520	 14.7597	  0.0075
  0.5680	 15.0535	  0.0062
  0.5840	 15.5173	  0.0055
  0.6000	 16.1148	  0.0052
  0.6160	 16.8245	  0.0052
  0.6320	 17.6258	  0.0053
  0.6480	 18.4954	  0.0055
  0.6640	 19.3939	  0.0059
  0.6800	 20.3061	  0.0062
  0.6960	 21.2686	  0.0066
  0.7120	 22.2646	  0.0072
  0.7280	 23.2966	  0.0078
  0.7440	 24.3598	  0.0088
  0.7600	 25.4517	  0.0100
  0.7760	 26.5265	  0.0112
  0.7920	 27.1929	  0.0094
