# distance (nm)	f (kT)	df (kT)
  0.0080	 16.1872	  0.0065
  0.0240	 13.9841	  0.0056
  0.0400	 13.1985	  0.0055
  0.0560	 13.4266	  0.0056
  0.0720	 14.4329	  0.0062
  0.0880	 15.3734	  0.0085
  0.1040	 15.9521	  0.0115
  0.1200	 16.3745	  0.0153
  0.1360	 16.6620	  0.0196
  0.1520	 16.7043	  0.0234
  0.1680	 16.5412	  0.0269
  0.1840	 16.0461	  0.0277
  0.2000	 15.3257	  0.0266
  0.2160	 14.3641	  0.0243
  0.2320	 13.3408	  0.0213
  0.2480	 12.1567	  0.0177
  0.2640	 10.9638	  0.0144
  0.2800	  9.8677	  0.0120
  0.2960	  8.8032	  0.0100
  0.3120	  7.8879	  0.0088
  0.3280	  7.1251	  0.0080
  0.3440	  6.4749	  0.0076
  0.3600	  5.9562	  0.0073
  0.3760	  5.5336	  0.0072
  0.3920	  5.2010	  0.0073
  0.4080	  4.9460	  0.0074
  0.4240	  4.7360	  0.0077
  0.4400	  4.5598	  0.0080
  0.4560	  4.4017	  0.0083
  0.4720	  4.2505	  0.0087
  0.4880	  4.1081	  0.0091
  0.5040	  3.9555	  0.0095
  0.5200	  3.8187	  0.0099
  0.5360	  3.6119	  0.0100
  0.5520	  3.1852	  0.0089
  0.5680	  2.3537	  0.0071
  0.5840	  1.4815	  0.0061
  0.6000	  0.8361	  0.0056
  0.6160	  0.4353	  0.0055
  0.6320	  0.2489	  0.0054
  0.6480	  0.2177	  0.0055
  0.6640	  0.2617	  0.0057
  0.6800	  0.3457	  0.0059
  0.6960	  0.4603	  0.0062
  0.7120	  0.5668	  0.0065
  0.7280	  0.7089	  0.0069
  0.7440	  0.8958	  0.0075
  0.7600	  1.1494	  0.0084
  0.7760	  1.4254	  0.0094
  0.7920	  0.0000	  0.0000
