# distance (nm)	f (kT)	df (kT)
  0.0133	  0.9224	  0.0211
  0.0400	  0.0000	  0.0000
  0.0667	  1.6005	  0.0210
  0.0933	  4.2532	  0.0579
  0.1200	  6.1100	  0.1106
  0.1467	  7.7909	  0.1793
  0.1733	  8.8706	  0.2208
  0.2000	  8.3800	  0.1948
  0.2267	  8.0923	  0.1733
  0.2533	  7.0178	  0.1173
  0.2800	  6.4246	  0.0933
  0.3067	  5.7572	  0.0650
  0.3333	  5.4004	  0.0513
  0.3600	  5.4748	  0.0465
  0.3867	  5.9456	  0.0483
  0.4133	  6.5233	  0.0504
  0.4400	  7.2528	  0.0550
  0.4667	  8.1582	  0.0630
  0.4933	  8.9015	  0.0681
  0.5200	  9.6714	  0.0720
  0.5467	 10.4915	  0.0718
  0.5733	 10.1733	  0.0472
  0.6000	 10.0204	  0.0396
  0.6267	 10.5172	  0.0386
  0.6533	 11.4590	  0.0406
  0.6800	 12.6389	  0.0440
  0.7067	 13.9182	  0.0489
  0.7333	 15.0992	  0.0537
  0.7600	 16.7008	  0.0673
  0.7867	 17.8170	  0.0660
