# distance (nm)	f (kT)	df (kT)
  0.0133	 11.6510	  0.0400
  0.0400	  9.4588	  0.0366
  0.0667	  9.1213	  0.0378
  0.0933	 10.0766	  0.0496
  0.1200	 10.6654	  0.0838
  0.1467	 10.7672	  0.1212
  0.1733	 10.5172	  0.1481
  0.2000	  9.5389	  0.1346
  0.2267	  8.6883	  0.1261
  0.2533	  7.4498	  0.0957
  0.2800	  6.4088	  0.0759
  0.3067	  5.3033	  0.0585
  0.3333	  4.4729	  0.0501
  0.3600	  3.7955	  0.0455
  0.3867	  3.4721	  0.0465
  0.4133	  3.1211	  0.0471
  0.4400	  2.9690	  0.0506
  0.4667	  2.8668	  0.0554
  0.4933	  2.7123	  0.0589
  0.5200	  2.4780	  0.0594
  0.5467	  1.8617	  0.0517
  0.5733	  0.7051	  0.0361
  0.6000	  0.1238	  0.0311
  0.6267	  0.0000	  0.0000
  0.6533	  0.1589	  0.0317
  0.6800	  0.4082	  0.0345
  0.7067	  0.7817	  0.0387
  0.7333	  1.1771	  0.0434
  0.7600	  1.8615	  0.0551
  0.7867	  1.3924	  0.0412
