# distance (nm)	f (kT)	df (kT)
  0.0133	  1.0851	  0.0212
  0.0400	  0.0000	  0.0000
  0.0667	  1.5221	  0.0222
  0.0933	  3.8489	  0.0631
  0.1200	  5.4439	  0.1203
  0.1467	  6.8982	  0.1941
  0.1733	  7.6418	  0.2407
  0.2000	  6.5421	  0.2176
  0.2267	  5.7098	  0.2000
  0.2533	  4.0203	  0.1271
  0.2800	  2.8506	  0.1013
  0.3067	  1.6749	  0.0695
  0.3333	  0.8081	  0.0536
  0.3600	  0.4399	  0.0481
  0.3867	  0.4915	  0.0498
  0.4133	  0.6624	  0.0520
  0.4400	  0.9596	  0.0563
  0.4667	  1.4885	  0.0650
  0.4933	  1.7829	  0.0704
  0.5200	  2.1457	  0.0747
  0.5467	  2.5934	  0.0764
  0.5733	  1.8883	  0.0497
  0.6000	  1.2536	  0.0406
  0.6267	  1.2998	  0.0393
  0.6533	  1.8096	  0.0412
  0.6800	  2.5825	  0.0449
  0.7067	  3.4334	  0.0500
  0.7333	  4.2000	  0.0548
  0.7600	  5.3787	  0.0691
  0.7867	  5.8995	  0.0624
