# distance (nm)	f (kT)	df (kT)
  0.0133	 10.1704	  0.0409
  0.0400	  8.4726	  0.0375
  0.0667	  9.0988	  0.0393
  0.0933	 10.7109	  0.0629
  0.1200	 11.5750	  0.1041
  0.1467	 12.2282	  0.1564
  0.1733	 12.2888	  0.2006
  0.2000	 10.9713	  0.1879
  0.2267	  9.8644	  0.1673
  0.2533	  8.1021	  0.1161
  0.2800	  6.7769	  0.0922
  0.3067	  5.3748	  0.0662
  0.3333	  4.2484	  0.0536
  0.3600	  3.5177	  0.0483
  0.3867	  3.1874	  0.0490
  0.4133	  2.9113	  0.0499
  0.4400	  2.7625	  0.0535
  0.4667	  2.8111	  0.0601
  0.4933	  2.6842	  0.0642
  0.5200	  2.5699	  0.0667
  0.5467	  2.3753	  0.0633
  0.5733	  1.1616	  0.0417
  0.6000	  0.2777	  0.0339
  0.6267	  0.0000	  0.0000
  0.6533	  0.1303	  0.0341
  0.6800	  0.4457	  0.0371
  0.7067	  0.8502	  0.0417
  0.7333	  1.2143	  0.0467
  0.7600	  1.9391	  0.0595
  0.7867	  1.6001	  0.0461
