# distance (nm)	f (kT)	df (kT)
  0.0133	  7.3143	  0.0404
  0.0400	  5.1978	  0.0371
  0.0667	  4.8357	  0.0383
  0.0933	  5.7631	  0.0485
  0.1200	  6.5700	  0.0804
  0.1467	  6.8168	  0.1170
  0.1733	  6.7216	  0.1417
  0.2000	  6.0101	  0.1284
  0.2267	  5.4302	  0.1213
  0.2533	  4.5010	  0.0936
  0.2800	  3.6983	  0.0748
  0.3067	  2.8707	  0.0590
  0.3333	  2.3207	  0.0510
  0.3600	  1.8573	  0.0466
  0.3867	  1.7368	  0.0476
  0.4133	  1.5785	  0.0483
  0.4400	  1.6431	  0.0520
  0.4667	  1.6985	  0.0567
  0.4933	  1.7531	  0.0604
  0.5200	  1.6864	  0.0604
  0.5467	  1.2001	  0.0517
  0.5733	  0.2963	  0.0370
  0.6000	  0.0000	  0.0000
  0.6267	  0.1101	  0.0319
  0.6533	  0.4763	  0.0335
  0.6800	  0.9300	  0.0363
  0.7067	  1.5124	  0.0406
  0.7333	  2.1163	  0.0454
  0.7600	  3.0128	  0.0573
  0.7867	  3.0086	  0.0465
