# distance (nm)	f (kT)	df (kT)
  0.0133	  0.8988	  0.0211
  0.0400	  0.0000	  0.0000
  0.0667	  1.5122	  0.0202
  0.0933	  4.2496	  0.0528
  0.1200	  6.1892	  0.1015
  0.1467	  7.9101	  0.1634
  0.1733	  9.1042	  0.2021
  0.2000	  8.9517	  0.1778
  0.2267	  8.9663	  0.1568
  0.2533	  8.2837	  0.1107
  0.2800	  8.0270	  0.0878
  0.3067	  7.6535	  0.0620
  0.3333	  7.5923	  0.0499
  0.3600	  7.8989	  0.0453
  0.3867	  8.5865	  0.0471
  0.4133	  9.3610	  0.0491
  0.4400	 10.3054	  0.0537
  0.4667	 11.3798	  0.0612
  0.4933	 12.3481	  0.0661
  0.5200	 13.3106	  0.0694
  0.5467	 14.2706	  0.0673
  0.5733	 14.1286	  0.0452
  0.6000	 14.2561	  0.0387
  0.6267	 14.9995	  0.0380
  0.6533	 16.1674	  0.0400
  0.6800	 17.5431	  0.0432
  0.7067	 19.0318	  0.0478
  0.7333	 20.4230	  0.0525
  0.7600	 22.2305	  0.0655
  0.7867	 23.6077	  0.0662
