# distance (nm)	f (kT)	df (kT)
  0.0133	  0.8506	  0.0240
  0.0400	  0.0000	  0.0000
  0.0667	  1.3733	  0.0225
  0.0933	  4.0233	  0.0546
  0.1200	  5.8543	  0.1033
  0.1467	  7.4772	  0.1691
  0.1733	  8.3408	  0.1957
  0.2000	  7.9158	  0.1817
  0.2267	  7.7660	  0.1559
  0.2533	  6.8480	  0.1131
  0.2800	  6.3683	  0.0879
  0.3067	  5.5840	  0.0616
  0.3333	  5.0942	  0.0502
  0.3600	  4.8901	  0.0455
  0.3867	  4.9973	  0.0472
  0.4133	  5.1209	  0.0487
  0.4400	  5.3908	  0.0536
  0.4667	  5.7119	  0.0604
  0.4933	  5.9128	  0.0654
  0.5200	  5.9750	  0.0679
  0.5467	  5.8753	  0.0646
  0.5733	  4.7312	  0.0450
  0.6000	  3.9309	  0.0388
  0.6267	  3.6738	  0.0384
  0.6533	  3.6915	  0.0402
  0.6800	  3.8683	  0.0433
  0.7067	  4.0620	  0.0480
  0.7333	  4.2093	  0.0528
  0.7600	  4.6979	  0.0657
  0.7867	  0.5700	  0.0503
