# distance (nm)	f (kT)	df (kT)
  0.0133	  0.7312	  0.0241
  0.0400	  0.0000	  0.0000
  0.0667	  1.6322	  0.0233
  0.0933	  4.4441	  0.0605
  0.1200	  6.3770	  0.1125
  0.1467	  8.1559	  0.1902
  0.1733	  9.1326	  0.2160
  0.2000	  8.5778	  0.2005
  0.2267	  8.3899	  0.1674
  0.2533	  7.2937	  0.1199
  0.2800	  6.7156	  0.0943
  0.3067	  5.8585	  0.0647
  0.3333	  5.2837	  0.0516
  0.3600	  5.0611	  0.0467
  0.3867	  5.1593	  0.0484
  0.4133	  5.2988	  0.0501
  0.4400	  5.5687	  0.0550
  0.4667	  5.9237	  0.0623
  0.4933	  6.1275	  0.0679
  0.5200	  6.2156	  0.0706
  0.5467	  6.2105	  0.0692
  0.5733	  5.0826	  0.0469
  0.6000	  4.2052	  0.0398
  0.6267	  3.9080	  0.0391
  0.6533	  3.9122	  0.0409
  0.6800	  4.1117	  0.0443
  0.7067	  4.3105	  0.0493
  0.7333	  4.4500	  0.0542
  0.7600	  4.9514	  0.0680
  0.7867	  0.8684	  0.0526
