# distance (nm)	f (kT)	df (kT)
  0.0133	  0.9326	  0.0212
  0.0400	  0.0000	  0.0000
  0.0667	  1.7006	  0.0223
  0.0933	  4.2582	  0.0633
  0.1200	  6.0630	  0.1218
  0.1467	  7.7260	  0.1970
  0.1733	  8.7034	  0.2416
  0.2000	  7.8464	  0.2147
  0.2267	  7.2410	  0.1964
  0.2533	  5.7639	  0.1259
  0.2800	  4.8081	  0.1005
  0.3067	  3.8379	  0.0692
  0.3333	  3.1826	  0.0535
  0.3600	  3.0210	  0.0481
  0.3867	  3.2739	  0.0499
  0.4133	  3.6541	  0.0522
  0.4400	  4.1700	  0.0566
  0.4667	  4.9052	  0.0653
  0.4933	  5.4187	  0.0707
  0.5200	  5.9962	  0.0752
  0.5467	  6.6715	  0.0771
  0.5733	  6.1876	  0.0499
  0.6000	  5.7542	  0.0407
  0.6267	  6.0042	  0.0394
  0.6533	  6.7202	  0.0414
  0.6800	  7.7040	  0.0451
  0.7067	  8.7721	  0.0504
  0.7333	  9.7451	  0.0552
  0.7600	 11.1399	  0.0697
  0.7867	 11.9783	  0.0658
