# distance (nm)	f (kT)	df (kT)
  0.0133	  9.5054	  0.0424
  0.0400	  8.1100	  0.0392
  0.0667	  9.2773	  0.0421
  0.0933	 11.1409	  0.0721
  0.1200	 12.3159	  0.1232
  0.1467	 13.3528	  0.1925
  0.1733	 13.6285	  0.2435
  0.2000	 12.0388	  0.2288
  0.2267	 10.7572	  0.2108
  0.2533	  8.6438	  0.1331
  0.2800	  7.0441	  0.1071
  0.3067	  5.4587	  0.0748
  0.3333	  4.1684	  0.0587
  0.3600	  3.3865	  0.0527
  0.3867	  3.0357	  0.0533
  0.4133	  2.7882	  0.0546
  0.4400	  2.6471	  0.0580
  0.4667	  2.7633	  0.0661
  0.4933	  2.6198	  0.0709
  0.5200	  2.5540	  0.0745
  0.5467	  2.5463	  0.0752
  0.5733	  1.3996	  0.0484
  0.6000	  0.3615	  0.0381
  0.6267	  0.0000	  0.0000
  0.6533	  0.0979	  0.0377
  0.6800	  0.4486	  0.0412
  0.7067	  0.8650	  0.0464
  0.7333	  1.2199	  0.0514
  0.7600	  1.9663	  0.0662
  0.7867	  1.6792	  0.0519
