# distance (nm)	f (kT)	df (kT)
  0.0133	  4.9717	  0.0415
  0.0400	  3.5805	  0.0383
  0.0667	  4.6489	  0.0404
  0.0933	  6.6156	  0.0670
  0.1200	  7.8356	  0.1127
  0.1467	  8.8835	  0.1745
  0.1733	  9.2731	  0.2205
  0.2000	  8.0693	  0.2035
  0.2267	  7.1053	  0.1831
  0.2533	  5.3876	  0.1226
  0.2800	  4.1531	  0.0980
  0.3067	  2.8686	  0.0695
  0.3333	  1.8750	  0.0555
  0.3600	  1.3280	  0.0501
  0.3867	  1.1914	  0.0508
  0.4133	  1.1400	  0.0519
  0.4400	  1.2135	  0.0554
  0.4667	  1.5018	  0.0627
  0.4933	  1.5880	  0.0671
  0.5200	  1.7128	  0.0702
  0.5467	  1.8450	  0.0689
  0.5733	  0.8734	  0.0445
  0.6000	  0.1152	  0.0358
  0.6267	  0.0000	  0.0000
  0.6533	  0.3214	  0.0357
  0.6800	  0.8666	  0.0390
  0.7067	  1.4949	  0.0440
  0.7333	  2.0581	  0.0490
  0.7600	  3.0108	  0.0627
  0.7867	  3.1511	  0.0527
