# distance (nm)	f (kT)	df (kT)
  0.0133	 10.8851	  0.0401
  0.0400	  8.9218	  0.0366
  0.0667	  9.0441	  0.0379
  0.0933	 10.3736	  0.0551
  0.1200	 11.0390	  0.0918
  0.1467	 11.3767	  0.1336
  0.1733	 11.2696	  0.1680
  0.2000	 10.1523	  0.1548
  0.2267	  9.1824	  0.1406
  0.2533	  7.7152	  0.1036
  0.2800	  6.5716	  0.0818
  0.3067	  5.3242	  0.0606
  0.3333	  4.3505	  0.0507
  0.3600	  3.6541	  0.0458
  0.3867	  3.3315	  0.0465
  0.4133	  3.0209	  0.0472
  0.4400	  2.8697	  0.0507
  0.4667	  2.8478	  0.0563
  0.4933	  2.7144	  0.0595
  0.5200	  2.5490	  0.0613
  0.5467	  2.1452	  0.0555
  0.5733	  0.9304	  0.0377
  0.6000	  0.1966	  0.0315
  0.6267	  0.0000	  0.0000
  0.6533	  0.1535	  0.0320
  0.6800	  0.4320	  0.0347
  0.7067	  0.8205	  0.0390
  0.7333	  1.2015	  0.0438
  0.7600	  1.9032	  0.0557
  0.7867	  1.5044	  0.0423
