# distance (nm)	f (kT)	df (kT)
  0.0133	  4.6443	  0.0424
  0.0400	  3.4049	  0.0392
  0.0667	  4.7493	  0.0420
  0.0933	  6.8447	  0.0720
  0.1200	  8.2298	  0.1239
  0.1467	  9.4755	  0.1945
  0.1733	  9.9851	  0.2427
  0.2000	  8.6411	  0.2238
  0.2267	  7.5834	  0.2062
  0.2533	  5.6818	  0.1314
  0.2800	  4.2974	  0.1057
  0.3067	  2.9168	  0.0741
  0.3333	  1.8383	  0.0583
  0.3600	  1.2633	  0.0524
  0.3867	  1.1137	  0.0532
  0.4133	  1.0753	  0.0545
  0.4400	  1.1536	  0.0579
  0.4667	  1.4761	  0.0659
  0.4933	  1.5515	  0.0707
  0.5200	  1.6999	  0.0744
  0.5467	  1.9199	  0.0754
  0.5733	  0.9939	  0.0482
  0.6000	  0.1576	  0.0381
  0.6267	  0.0000	  0.0000
  0.6533	  0.3038	  0.0377
  0.6800	  0.8656	  0.0413
  0.7067	  1.4993	  0.0466
  0.7333	  2.0598	  0.0516
  0.7600	  3.0224	  0.0664
  0.7867	  3.1807	  0.0559
