# distance (nm)	f (kT)	df (kT)
  0.0133	 11.2611	  0.0399
  0.0400	  9.1789	  0.0365
  0.0667	  9.0652	  0.0377
  0.0933	 10.2209	  0.0519
  0.1200	 10.8347	  0.0874
  0.1467	 11.0430	  0.1263
  0.1733	 10.8617	  0.1564
  0.2000	  9.8209	  0.1429
  0.2267	  8.9129	  0.1320
  0.2533	  7.5686	  0.0990
  0.2800	  6.4855	  0.0782
  0.3067	  5.3097	  0.0591
  0.3333	  4.4093	  0.0501
  0.3600	  3.7240	  0.0453
  0.3867	  3.4017	  0.0461
  0.4133	  3.0716	  0.0468
  0.4400	  2.9199	  0.0502
  0.4667	  2.8597	  0.0554
  0.4933	  2.7165	  0.0586
  0.5200	  2.5206	  0.0598
  0.5467	  2.0097	  0.0531
  0.5733	  0.8166	  0.0365
  0.6000	  0.1584	  0.0310
  0.6267	  0.0000	  0.0000
  0.6533	  0.1588	  0.0316
  0.6800	  0.4210	  0.0343
  0.7067	  0.8016	  0.0385
  0.7333	  1.1908	  0.0432
  0.7600	  1.8828	  0.0549
  0.7867	  1.4500	  0.0413
