# distance (nm)	f (kT)	df (kT)
  0.0133	  1.4598	  0.0211
  0.0400	  0.0000	  0.0000
  0.0667	  0.6588	  0.0190
  0.0933	  2.6311	  0.0435
  0.1200	  3.9629	  0.0856
  0.1467	  4.9544	  0.1309
  0.1733	  5.5131	  0.1649
  0.2000	  5.0733	  0.1478
  0.2267	  4.7688	  0.1348
  0.2533	  3.9555	  0.0993
  0.2800	  3.4538	  0.0778
  0.3067	  2.8231	  0.0567
  0.3333	  2.4926	  0.0471
  0.3600	  2.4199	  0.0429
  0.3867	  2.7124	  0.0445
  0.4133	  3.0352	  0.0462
  0.4400	  3.5394	  0.0505
  0.4667	  4.1311	  0.0569
  0.4933	  4.6559	  0.0609
  0.5200	  5.1380	  0.0633
  0.5467	  5.4322	  0.0581
  0.5733	  4.8412	  0.0417
  0.6000	  4.7192	  0.0369
  0.6267	  5.1360	  0.0367
  0.6533	  5.9171	  0.0384
  0.6800	  6.8334	  0.0411
  0.7067	  7.8711	  0.0451
  0.7333	  8.8656	  0.0496
  0.7600	 10.2189	  0.0608
  0.7867	 11.0013	  0.0570
