# distance (nm)	f (kT)	df (kT)
  0.0133	  0.7442	  0.0211
  0.0400	  0.0000	  0.0000
  0.0667	  1.6916	  0.0204
  0.0933	  4.6529	  0.0531
  0.1200	  6.8075	  0.1029
  0.1467	  8.7408	  0.1667
  0.1733	 10.1616	  0.2048
  0.2000	 10.2385	  0.1793
  0.2267	 10.4806	  0.1569
  0.2533	 10.0143	  0.1114
  0.2800	  9.9697	  0.0886
  0.3067	  9.8030	  0.0625
  0.3333	  9.9545	  0.0504
  0.3600	 10.4683	  0.0458
  0.3867	 11.3601	  0.0476
  0.4133	 12.3452	  0.0496
  0.4400	 13.5072	  0.0544
  0.4667	 14.7867	  0.0620
  0.4933	 15.9744	  0.0669
  0.5200	 17.1530	  0.0703
  0.5467	 18.3431	  0.0685
  0.5733	 18.4162	  0.0457
  0.6000	 18.7456	  0.0390
  0.6267	 19.6933	  0.0383
  0.6533	 21.0691	  0.0403
  0.6800	 22.6569	  0.0436
  0.7067	 24.3625	  0.0484
  0.7333	 25.9600	  0.0531
  0.7600	 27.9838	  0.0664
  0.7867	 29.6200	  0.0688
