# distance (nm)	f (kT)	df (kT)
  0.0133	  1.2332	  0.0211
  0.0400	  0.0000	  0.0000
  0.0667	  1.2451	  0.0209
  0.0933	  3.4409	  0.0577
  0.1200	  4.8733	  0.1083
  0.1467	  6.1324	  0.1737
  0.1733	  6.7520	  0.2185
  0.2000	  5.7873	  0.1981
  0.2267	  5.0474	  0.1778
  0.2533	  3.5439	  0.1186
  0.2800	  2.5237	  0.0940
  0.3067	  1.4446	  0.0653
  0.3333	  0.6634	  0.0513
  0.3600	  0.3237	  0.0463
  0.3867	  0.3894	  0.0480
  0.4133	  0.5476	  0.0499
  0.4400	  0.8401	  0.0543
  0.4667	  1.3342	  0.0623
  0.4933	  1.6393	  0.0673
  0.5200	  1.9788	  0.0710
  0.5467	  2.3405	  0.0703
  0.5733	  1.5864	  0.0468
  0.6000	  1.0302	  0.0392
  0.6267	  1.1190	  0.0383
  0.6533	  1.6471	  0.0402
  0.6800	  2.4039	  0.0435
  0.7067	  3.2492	  0.0482
  0.7333	  4.0180	  0.0529
  0.7600	  5.1870	  0.0661
  0.7867	  5.6930	  0.0597
