# distance (nm)	f (kT)	df (kT)
  0.0133	  8.2281	  0.0428
  0.0400	  5.9366	  0.0397
  0.0667	  5.2004	  0.0413
  0.0933	  5.6254	  0.0515
  0.1200	  6.3631	  0.0800
  0.1467	  6.5793	  0.1181
  0.1733	  6.3935	  0.1417
  0.2000	  5.7183	  0.1279
  0.2267	  5.2214	  0.1218
  0.2533	  4.4298	  0.0977
  0.2800	  3.6440	  0.0808
  0.3067	  2.9475	  0.0656
  0.3333	  2.5097	  0.0585
  0.3600	  2.0548	  0.0539
  0.3867	  1.9205	  0.0555
  0.4133	  1.7338	  0.0563
  0.4400	  1.7932	  0.0607
  0.4667	  1.7431	  0.0664
  0.4933	  1.7597	  0.0705
  0.5200	  1.5345	  0.0698
  0.5467	  0.9091	  0.0575
  0.5733	  0.1491	  0.0419
  0.6000	  0.0000	  0.0000
  0.6267	  0.1456	  0.0374
  0.6533	  0.4961	  0.0396
  0.6800	  0.9527	  0.0424
  0.7067	  1.5167	  0.0473
  0.7333	  2.1201	  0.0533
  0.7600	  3.0133	  0.0669
  0.7867	  2.9458	  0.0533
