# distance (nm)	f (kT)	df (kT)
  0.0133	  1.9238	  0.0256
  0.0400	  0.1632	  0.0200
  0.0667	  0.0000	  0.0000
  0.0933	  1.0089	  0.0380
  0.1200	  2.4077	  0.0717
  0.1467	  3.3123	  0.1110
  0.1733	  3.7709	  0.1366
  0.2000	  3.7399	  0.1236
  0.2267	  3.8917	  0.1187
  0.2533	  3.7579	  0.0944
  0.2800	  3.6080	  0.0777
  0.3067	  3.5497	  0.0616
  0.3333	  3.7570	  0.0548
  0.3600	  3.9265	  0.0508
  0.3867	  4.4060	  0.0534
  0.4133	  4.8659	  0.0548
  0.4400	  5.5744	  0.0603
  0.4667	  6.1433	  0.0663
  0.4933	  6.8214	  0.0712
  0.5200	  7.2602	  0.0707
  0.5467	  7.3054	  0.0599
  0.5733	  7.1380	  0.0453
  0.6000	  7.6199	  0.0413
  0.6267	  8.3854	  0.0414
  0.6533	  9.3762	  0.0437
  0.6800	 10.4691	  0.0467
  0.7067	 11.6818	  0.0515
  0.7333	 12.8998	  0.0573
  0.7600	 14.4463	  0.0707
  0.7867	 15.4129	  0.0675
