# distance (nm)	f (kT)	df (kT)
  0.0133	  2.0758	  0.0455
  0.0400	  0.3365	  0.0425
  0.0667	  0.5846	  0.0436
  0.0933	  2.1560	  0.0557
  0.1200	  3.2213	  0.0891
  0.1467	  3.8685	  0.1273
  0.1733	  4.1276	  0.1567
  0.2000	  3.5326	  0.1419
  0.2267	  3.0659	  0.1319
  0.2533	  2.1591	  0.1006
  0.2800	  1.5037	  0.0810
  0.3067	  0.7397	  0.0635
  0.3333	  0.2692	  0.0556
  0.3600	  0.0000	  0.0000
  0.3867	  0.0884	  0.0528
  0.4133	  0.1822	  0.0538
  0.4400	  0.4667	  0.0572
  0.4667	  0.8153	  0.0623
  0.4933	  1.1120	  0.0656
  0.5200	  1.3486	  0.0672
  0.5467	  1.3020	  0.0617
  0.5733	  0.5195	  0.0488
  0.6000	  0.2715	  0.0453
  0.6267	  0.5222	  0.0452
  0.6533	  1.1015	  0.0466
  0.6800	  1.7889	  0.0488
  0.7067	  2.6017	  0.0521
  0.7333	  3.3995	  0.0559
  0.7600	  4.5264	  0.0656
  0.7867	  4.9621	  0.0599
