# distance (nm)	f (kT)	df (kT)
  0.0080	 13.3288	  0.0172
  0.0240	 10.9813	  0.0135
  0.0400	  9.7759	  0.0131
  0.0560	  9.2244	  0.0133
  0.0720	  9.2532	  0.0143
  0.0880	  9.7469	  0.0171
  0.1040	 10.3058	  0.0237
  0.1200	 10.4934	  0.0321
  0.1360	 10.5677	  0.0415
  0.1520	 10.3568	  0.0465
  0.1680	 10.2342	  0.0542
  0.1840	  9.8575	  0.0557
  0.2000	  9.3786	  0.0537
  0.2160	  8.7487	  0.0486
  0.2320	  8.1709	  0.0442
  0.2480	  7.5543	  0.0387
  0.2640	  6.8698	  0.0331
  0.2800	  6.2661	  0.0289
  0.2960	  5.6482	  0.0249
  0.3120	  5.0890	  0.0221
  0.3280	  4.6314	  0.0204
  0.3440	  4.2689	  0.0195
  0.3600	  3.9068	  0.0187
  0.3760	  3.6703	  0.0187
  0.3920	  3.4802	  0.0191
  0.4080	  3.2631	  0.0193
  0.4240	  3.1378	  0.0201
  0.4400	  3.0435	  0.0211
  0.4560	  2.9239	  0.0219
  0.4720	  2.8482	  0.0232
  0.4880	  2.7536	  0.0240
  0.5040	  2.6500	  0.0249
  0.5200	  2.5282	  0.0253
  0.5360	  2.1002	  0.0230
  0.5520	  1.4515	  0.0192
  0.5680	  0.8044	  0.0156
  0.5840	  0.3694	  0.0138
  0.6000	  0.1067	  0.0129
  0.6160	  0.0000	  0.0000
  0.6320	  0.0307	  0.0127
  0.6480	  0.1165	  0.0131
  0.6640	  0.2708	  0.0137
  0.6800	  0.4662	  0.0146
  0.6960	  0.6208	  0.0153
  0.7120	  0.8573	  0.0164
  0.7280	  1.1419	  0.0179
  0.7440	  1.4731	  0.0198
  0.7600	  1.7878	  0.0221
  0.7760	  2.1335	  0.0250
  0.7920	  1.1336	  0.0155
