# distance (nm)	f (kT)	df (kT)
  0.0080	  6.0773	  0.0176
  0.0240	  4.0961	  0.0142
  0.0400	  3.5422	  0.0138
  0.0560	  4.0069	  0.0141
  0.0720	  5.2561	  0.0163
  0.0880	  6.4727	  0.0244
  0.1040	  7.2773	  0.0346
  0.1200	  7.9260	  0.0457
  0.1360	  8.6063	  0.0621
  0.1520	  8.7939	  0.0700
  0.1680	  9.0213	  0.0891
  0.1840	  8.7390	  0.0866
  0.2000	  8.2740	  0.0818
  0.2160	  7.4971	  0.0722
  0.2320	  6.7839	  0.0654
  0.2480	  5.8772	  0.0550
  0.2640	  4.9387	  0.0439
  0.2800	  4.1046	  0.0366
  0.2960	  3.2507	  0.0295
  0.3120	  2.6050	  0.0255
  0.3280	  2.0649	  0.0227
  0.3440	  1.7095	  0.0213
  0.3600	  1.3983	  0.0202
  0.3760	  1.2460	  0.0200
  0.3920	  1.2035	  0.0204
  0.4080	  1.1683	  0.0207
  0.4240	  1.2321	  0.0216
  0.4400	  1.3141	  0.0228
  0.4560	  1.3729	  0.0238
  0.4720	  1.5058	  0.0253
  0.4880	  1.5887	  0.0264
  0.5040	  1.7017	  0.0279
  0.5200	  1.8591	  0.0297
  0.5360	  1.8574	  0.0293
  0.5520	  1.7983	  0.0265
  0.5680	  1.1496	  0.0196
  0.5840	  0.5548	  0.0163
  0.6000	  0.1583	  0.0146
  0.6160	  0.0000	  0.0000
  0.6320	  0.0836	  0.0139
  0.6480	  0.2928	  0.0143
  0.6640	  0.5925	  0.0150
  0.6800	  0.9686	  0.0161
  0.6960	  1.2881	  0.0169
  0.7120	  1.6701	  0.0182
  0.7280	  2.0797	  0.0198
  0.7440	  2.5145	  0.0219
  0.7600	  3.0010	  0.0246
  0.7760	  3.5176	  0.0282
  0.7920	  3.0862	  0.0193
