# distance (nm)	f (kT)	df (kT)
  0.0080	  2.1802	  0.0123
  0.0240	  0.4876	  0.0065
  0.0400	  0.0000	  0.0000
  0.0560	  0.1792	  0.0065
  0.0720	  0.9445	  0.0086
  0.0880	  2.1862	  0.0129
  0.1040	  3.5241	  0.0207
  0.1200	  4.5005	  0.0300
  0.1360	  5.3625	  0.0399
  0.1520	  5.9338	  0.0451
  0.1680	  6.6025	  0.0530
  0.1840	  6.9866	  0.0546
  0.2000	  7.2583	  0.0529
  0.2160	  7.4282	  0.0476
  0.2320	  7.6223	  0.0432
  0.2480	  7.7605	  0.0377
  0.2640	  7.8524	  0.0321
  0.2800	  8.0151	  0.0278
  0.2960	  8.1623	  0.0237
  0.3120	  8.3800	  0.0208
  0.3280	  8.6828	  0.0190
  0.3440	  9.0874	  0.0182
  0.3600	  9.4876	  0.0175
  0.3760	 10.0139	  0.0176
  0.3920	 10.6006	  0.0182
  0.4080	 11.1435	  0.0185
  0.4240	 11.7865	  0.0195
  0.4400	 12.4609	  0.0207
  0.4560	 13.1045	  0.0216
  0.4720	 13.8066	  0.0230
  0.4880	 14.4787	  0.0240
  0.5040	 15.1443	  0.0250
  0.5200	 15.7943	  0.0256
  0.5360	 16.1600	  0.0232
  0.5520	 16.2897	  0.0196
  0.5680	 16.4038	  0.0161
  0.5840	 16.7219	  0.0143
  0.6000	 17.2226	  0.0135
  0.6160	 17.8744	  0.0132
  0.6320	 18.6700	  0.0135
  0.6480	 19.5224	  0.0139
  0.6640	 20.4428	  0.0145
  0.6800	 21.4077	  0.0154
  0.6960	 22.3286	  0.0162
  0.7120	 23.3303	  0.0174
  0.7280	 24.3809	  0.0188
  0.7440	 25.4747	  0.0208
  0.7600	 26.5641	  0.0231
  0.7760	 27.6808	  0.0260
  0.7920	 28.4075	  0.0225
