# distance (nm)	f (kT)	df (kT)
  0.0080	  1.8550	  0.0122
  0.0240	  0.2665	  0.0065
  0.0400	  0.0000	  0.0000
  0.0560	  0.5614	  0.0065
  0.0720	  1.8629	  0.0089
  0.0880	  3.5468	  0.0154
  0.1040	  4.8961	  0.0259
  0.1200	  5.9282	  0.0352
  0.1360	  6.9802	  0.0470
  0.1520	  7.6650	  0.0537
  0.1680	  8.4595	  0.0636
  0.1840	  8.8174	  0.0646
  0.2000	  9.0289	  0.0617
  0.2160	  9.0992	  0.0550
  0.2320	  9.1969	  0.0496
  0.2480	  9.1940	  0.0431
  0.2640	  9.1062	  0.0350
  0.2800	  9.1315	  0.0296
  0.2960	  9.1211	  0.0245
  0.3120	  9.2492	  0.0212
  0.3280	  9.4616	  0.0190
  0.3440	  9.8168	  0.0180
  0.3600	 10.1880	  0.0171
  0.3760	 10.6974	  0.0172
  0.3920	 11.2972	  0.0177
  0.4080	 11.8703	  0.0181
  0.4240	 12.5395	  0.0191
  0.4400	 13.2389	  0.0203
  0.4560	 13.9078	  0.0213
  0.4720	 14.6508	  0.0227
  0.4880	 15.3497	  0.0238
  0.5040	 16.0753	  0.0250
  0.5200	 16.8249	  0.0264
  0.5360	 17.3878	  0.0251
  0.5520	 17.7001	  0.0211
  0.5680	 17.6999	  0.0167
  0.5840	 17.8751	  0.0145
  0.6000	 18.2462	  0.0134
  0.6160	 18.8104	  0.0131
  0.6320	 19.5730	  0.0133
  0.6480	 20.4259	  0.0137
  0.6640	 21.3587	  0.0144
  0.6800	 22.3472	  0.0153
  0.6960	 23.2832	  0.0160
  0.7120	 24.2932	  0.0171
  0.7280	 25.3426	  0.0187
  0.7440	 26.4275	  0.0206
  0.7600	 27.5352	  0.0229
  0.7760	 28.6835	  0.0259
  0.7920	 29.4535	  0.0226
